airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay
ORD,2024-01-01,0,5,6,17.0,5.84,5.14,2.33
ORD,2024-01-01,1,1,1,26.33,14.93,6.5,2.1
ORD,2024-01-01,2,3,1,24.5,13.1,0.0,0.0
ORD,2024-01-01,3,1,0,11.0,0.0,0.0,0.0
ORD,2024-01-01,4,2,4,0.0,0.0,1.4,5.24
ORD,2024-01-01,5,6,15,15.67,3.93,0.0,1.77
ORD,2024-01-01,6,21,10,17.14,5.69,0.13,4.54
ORD,2024-01-01,7,43,58,18.07,6.42,1.12,4.67
ORD,2024-01-01,8,70,54,19.24,7.82,1.7,5.97
ORD,2024-01-01,9,69,86,20.32,8.8,3.08,9.97
ORD,2024-01-01,10,81,14,20.17,8.82,0.0,5.97
ORD,2024-01-01,11,29,35,17.16,5.72,1.68,5.61
ORD,2024-01-01,12,37,65,19.28,7.93,1.49,5.32
ORD,2024-01-01,13,76,55,21.47,9.95,2.29,8.71
ORD,2024-01-01,14,59,59,20.87,9.31,1.47,7.28
ORD,2024-01-01,15,45,35,20.16,8.72,1.71,7.31
ORD,2024-01-01,16,43,61,19.58,8.14,2.52,5.52
ORD,2024-01-01,17,35,80,20.16,8.77,2.42,7.18
ORD,2024-01-01,18,96,85,24.95,13.41,1.77,13.26
ORD,2024-01-01,19,57,77,20.48,8.8,1.04,10.12
ORD,2024-01-01,20,81,29,17.49,6.14,0.59,8.2
ORD,2024-01-01,21,30,12,16.22,4.73,0.0,3.79
ORD,2024-01-01,22,3,21,11.0,0.0,1.35,2.4
ORD,2024-01-01,23,3,22,19.0,7.6,1.17,3.1
ORD,2024-01-02,0,4,7,0.0,0.0,0.63,2.4
ORD,2024-01-02,1,1,1,21.0,9.6,0.0,0.0
ORD,2024-01-02,2,2,0,33.0,21.6,0.0,0.0
ORD,2024-01-02,3,2,0,0.0,0.0,0.0,0.0
ORD,2024-01-02,4,0,4,0.0,0.0,0.0,2.13
ORD,2024-01-02,5,8,16,15.5,3.98,0.08,3.16
ORD,2024-01-02,6,27,12,21.41,10.11,0.0,3.44
ORD,2024-01-02,7,56,91,28.82,17.09,0.13,7.35
ORD,2024-01-02,8,96,44,27.61,16.18,0.33,10.31
ORD,2024-01-02,9,74,80,23.42,11.91,0.01,12.46
ORD,2024-01-02,10,78,19,18.84,7.36,0.0,3.49
ORD,2024-01-02,11,27,40,17.73,6.66,0.3,4.73
ORD,2024-01-02,12,40,76,15.2,3.75,2.2,5.24
ORD,2024-01-02,13,78,63,18.86,7.4,2.12,6.2
ORD,2024-01-02,14,60,57,20.59,8.86,1.95,6.73
ORD,2024-01-02,15,46,38,17.14,5.74,1.43,5.73
ORD,2024-01-02,16,45,61,18.09,6.76,2.69,6.08
ORD,2024-01-02,17,35,80,18.11,6.52,3.3,6.51
ORD,2024-01-02,18,96,89,27.18,15.61,1.18,13.54
ORD,2024-01-02,19,54,71,18.82,7.19,2.14,8.97
ORD,2024-01-02,20,80,35,20.49,9.05,1.41,9.08
ORD,2024-01-02,21,32,11,17.32,5.87,1.17,6.75
ORD,2024-01-02,22,3,20,16.0,4.6,1.76,2.91
ORD,2024-01-02,23,4,23,20.75,9.36,0.91,2.84
ORD,2024-01-03,0,3,8,15.25,3.95,0.25,1.71
ORD,2024-01-03,1,2,1,17.67,6.4,0.0,4.5
ORD,2024-01-03,2,3,1,0.0,0.0,0.0,0.0
ORD,2024-01-03,3,2,0,17.67,6.4,0.0,6.1
ORD,2024-01-03,4,1,4,22.0,10.6,0.09,3.88
ORD,2024-01-03,5,8,16,28.38,16.71,0.0,2.82
ORD,2024-01-03,6,29,11,29.13,17.26,1.75,3.39
ORD,2024-01-03,7,56,93,31.69,19.96,4.12,7.44
ORD,2024-01-03,8,95,41,36.03,24.62,2.35,8.08
ORD,2024-01-03,9,73,81,32.42,20.88,1.88,13.54
ORD,2024-01-03,10,79,19,25.39,13.88,0.54,6.54
ORD,2024-01-03,11,26,41,23.23,11.81,1.71,6.3
ORD,2024-01-03,12,42,74,23.35,11.86,3.38,5.73
ORD,2024-01-03,13,81,62,20.82,9.3,3.63,5.21
ORD,2024-01-03,14,60,59,21.17,9.43,1.11,8.65
ORD,2024-01-03,15,44,42,16.13,4.74,2.03,6.13
ORD,2024-01-03,16,45,63,16.28,4.9,3.49,7.27
ORD,2024-01-03,17,36,81,18.89,7.11,2.92,8.46
ORD,2024-01-03,18,99,86,22.86,11.32,1.32,11.55
ORD,2024-01-03,19,55,75,18.82,7.11,1.43,7.14
ORD,2024-01-03,20,80,33,19.12,7.75,1.13,8.82
ORD,2024-01-03,21,29,12,17.63,6.13,0.0,5.35
ORD,2024-01-03,22,4,21,13.75,2.4,1.59,3.15
ORD,2024-01-03,23,4,21,14.67,3.27,0.74,5.15
ORD,2024-01-04,0,5,6,15.4,4.08,0.3,3.34
ORD,2024-01-04,1,3,3,14.67,3.53,1.25,5.33
ORD,2024-01-04,2,4,0,26.0,13.25,7.5,6.1
ORD,2024-01-04,3,1,0,23.0,11.73,0.0,6.3
ORD,2024-01-04,4,0,4,19.0,7.6,0.33,2.09
ORD,2024-01-04,5,7,16,15.63,3.96,0.47,9.31
ORD,2024-01-04,6,27,9,17.32,5.52,0.25,4.79
ORD,2024-01-04,7,53,70,19.8,8.1,1.82,6.04
ORD,2024-01-04,8,75,51,23.38,11.92,1.63,5.86
ORD,2024-01-04,9,75,91,23.11,11.71,2.39,8.27
ORD,2024-01-04,10,89,20,21.58,10.16,0.0,6.01
ORD,2024-01-04,11,26,35,18.75,7.39,1.05,5.77
ORD,2024-01-04,12,40,69,17.34,5.95,1.49,5.72
ORD,2024-01-04,13,76,65,17.24,5.82,2.0,6.7
ORD,2024-01-04,14,61,62,17.88,6.22,0.87,6.41
ORD,2024-01-04,15,42,36,16.14,4.82,1.42,6.58
ORD,2024-01-04,16,40,63,16.45,5.09,2.7,6.2
ORD,2024-01-04,17,36,83,17.95,6.59,2.69,6.24
ORD,2024-01-04,18,118,88,26.23,14.7,1.51,12.74
ORD,2024-01-04,19,59,47,21.61,9.93,1.41,9.52
ORD,2024-01-04,20,43,31,19.11,7.6,0.44,9.25
ORD,2024-01-04,21,30,11,14.65,3.2,0.0,5.08
ORD,2024-01-04,22,3,20,13.0,1.73,0.13,3.17
ORD,2024-01-04,23,3,20,16.0,4.6,0.23,3.16
ORD,2024-01-05,0,3,6,21.0,9.6,0.9,3.08
ORD,2024-01-05,1,2,1,20.25,8.85,0.5,4.1
ORD,2024-01-05,2,3,0,15.0,3.8,0.0,6.1
ORD,2024-01-05,3,1,0,18.0,6.73,0.0,6.1
ORD,2024-01-05,4,1,4,0.0,0.0,0.0,1.59
ORD,2024-01-05,5,7,16,17.29,5.59,0.76,1.88
ORD,2024-01-05,6,26,9,15.93,4.39,0.9,3.64
ORD,2024-01-05,7,53,71,21.88,10.13,1.45,5.07
ORD,2024-01-05,8,76,52,22.5,10.95,1.02,7.31
ORD,2024-01-05,9,75,93,23.04,11.63,1.74,8.4
ORD,2024-01-05,10,89,20,19.91,8.48,0.52,4.82
ORD,2024-01-05,11,30,35,15.74,4.44,1.7,4.9
ORD,2024-01-05,12,39,63,16.39,5.07,1.58,6.42
ORD,2024-01-05,13,74,64,17.95,6.5,1.38,4.83
ORD,2024-01-05,14,56,63,18.88,7.08,1.49,5.49
ORD,2024-01-05,15,42,37,19.93,8.42,2.56,6.53
ORD,2024-01-05,16,41,62,20.73,9.28,1.91,7.22
ORD,2024-01-05,17,35,87,22.8,11.02,1.95,9.13
ORD,2024-01-05,18,122,90,28.68,17.14,2.91,14.46
ORD,2024-01-05,19,56,46,21.43,9.73,0.98,13.62
ORD,2024-01-05,20,45,32,20.82,9.31,1.56,8.25
ORD,2024-01-05,21,29,12,18.4,6.85,1.14,2.87
ORD,2024-01-05,22,3,17,22.33,12.17,1.36,1.28
ORD,2024-01-05,23,2,19,30.0,18.6,0.84,3.68
ORD,2024-01-06,0,4,8,32.25,20.95,0.13,4.03
ORD,2024-01-06,1,2,1,36.6,25.28,0.0,8.1
ORD,2024-01-06,2,3,1,0.0,0.0,0.0,0.0
ORD,2024-01-06,3,0,0,36.0,24.6,35.5,8.1
ORD,2024-01-06,4,0,3,39.0,27.6,0.17,1.78
ORD,2024-01-06,5,8,15,44.75,33.09,0.53,4.35
ORD,2024-01-06,6,26,14,38.11,26.17,0.67,4.27
ORD,2024-01-06,7,59,88,45.92,34.19,2.94,12.93
ORD,2024-01-06,8,93,43,55.84,44.26,3.45,14.32
ORD,2024-01-06,9,69,79,60.42,48.88,4.37,21.23
ORD,2024-01-06,10,77,21,59.15,47.65,2.88,13.4
ORD,2024-01-06,11,28,32,55.43,43.83,3.03,9.84
ORD,2024-01-06,12,39,69,39.82,28.33,3.17,7.34
ORD,2024-01-06,13,65,62,38.2,26.72,5.23,7.37
ORD,2024-01-06,14,56,49,35.3,23.65,1.36,8.31
ORD,2024-01-06,15,42,33,32.23,20.66,3.32,6.16
ORD,2024-01-06,16,37,56,36.62,25.18,3.53,6.94
ORD,2024-01-06,17,33,83,30.7,19.05,3.48,8.17
ORD,2024-01-06,18,94,82,37.86,26.3,1.48,12.16
ORD,2024-01-06,19,53,75,34.37,22.67,1.72,9.83
ORD,2024-01-06,20,80,33,34.45,23.0,1.28,13.71
ORD,2024-01-06,21,33,13,35.55,24.0,1.53,14.37
ORD,2024-01-06,22,4,19,35.0,23.65,1.52,7.13
ORD,2024-01-06,23,2,21,47.0,35.6,1.38,5.33
ORD,2024-01-07,0,5,6,28.4,17.0,2.0,6.2
ORD,2024-01-07,1,4,2,32.4,21.0,3.25,3.1
ORD,2024-01-07,2,2,0,22.0,10.6,1.0,3.1
ORD,2024-01-07,3,2,0,18.0,6.6,0.0,0.0
ORD,2024-01-07,4,2,4,18.0,6.6,1.25,3.65
ORD,2024-01-07,5,7,19,27.63,15.96,0.8,5.49
ORD,2024-01-07,6,27,12,25.33,13.67,2.2,7.51
ORD,2024-01-07,7,58,93,25.59,13.82,3.95,9.5
ORD,2024-01-07,8,99,44,24.62,13.16,2.26,12.36
ORD,2024-01-07,9,73,78,24.19,12.68,2.77,10.56
ORD,2024-01-07,10,78,23,23.63,12.11,1.29,8.47
ORD,2024-01-07,11,31,38,19.87,8.56,2.95,6.72
ORD,2024-01-07,12,36,72,17.11,5.78,2.33,5.87
ORD,2024-01-07,13,76,66,21.6,10.04,3.41,6.08
ORD,2024-01-07,14,61,56,17.71,5.91,1.0,7.97
ORD,2024-01-07,15,44,41,17.93,6.45,1.9,6.57
ORD,2024-01-07,16,48,62,18.92,7.56,3.27,6.52
ORD,2024-01-07,17,35,86,21.71,10.13,3.09,7.13
ORD,2024-01-07,18,98,88,26.77,15.17,2.13,10.82
ORD,2024-01-07,19,59,75,20.68,8.97,1.84,10.45
ORD,2024-01-07,20,82,37,18.77,7.45,1.0,7.97
ORD,2024-01-07,21,32,12,17.58,6.09,1.57,3.41
ORD,2024-01-07,22,4,21,18.5,7.95,1.33,3.27
ORD,2024-01-07,23,3,21,18.0,7.4,0.67,5.0
ORD,2024-01-08,0,6,5,17.2,5.88,0.0,2.67
ORD,2024-01-08,1,0,1,11.0,0.0,0.33,2.1
ORD,2024-01-08,2,2,1,17.0,5.73,0.0,2.1
ORD,2024-01-08,3,2,0,11.0,0.0,0.0,0.0
ORD,2024-01-08,4,2,4,19.0,7.6,0.0,4.78
ORD,2024-01-08,5,8,14,15.0,3.39,0.06,4.1
ORD,2024-01-08,6,30,11,21.74,10.08,0.85,3.63
ORD,2024-01-08,7,55,92,19.81,8.07,3.71,8.78
ORD,2024-01-08,8,97,48,26.2,14.65,3.45,8.22
ORD,2024-01-08,9,68,76,24.43,12.9,3.36,10.39
ORD,2024-01-08,10,87,18,19.5,8.01,1.4,3.08
ORD,2024-01-08,11,28,40,17.72,6.31,2.75,5.09
ORD,2024-01-08,12,40,75,16.95,5.44,2.25,5.85
ORD,2024-01-08,13,73,58,19.52,8.06,2.68,6.15
ORD,2024-01-08,14,56,58,22.1,10.39,1.76,6.24
ORD,2024-01-08,15,43,39,20.84,9.3,3.27,6.05
ORD,2024-01-08,16,38,56,21.79,10.33,3.88,8.63
ORD,2024-01-08,17,38,82,21.05,9.32,2.71,9.44
ORD,2024-01-08,18,105,82,28.8,17.24,6.6,12.3
ORD,2024-01-08,19,54,50,22.45,10.77,2.64,10.76
ORD,2024-01-08,20,52,28,22.49,10.98,2.21,5.37
ORD,2024-01-08,21,26,17,24.27,12.69,1.56,4.33
ORD,2024-01-08,22,3,19,24.13,12.73,0.9,7.48
ORD,2024-01-08,23,2,21,30.4,18.94,0.64,5.81
ORD,2024-01-09,0,5,2,30.6,18.66,0.86,6.04
ORD,2024-01-09,1,1,1,37.0,25.6,0.0,7.43
ORD,2024-01-09,2,2,0,41.33,29.93,3.5,9.1
ORD,2024-01-09,3,2,0,35.0,23.6,0.0,9.1
ORD,2024-01-09,4,0,2,0.0,0.0,0.11,4.22
ORD,2024-01-09,5,10,6,42.27,30.71,1.0,6.31
ORD,2024-01-09,6,21,9,46.86,35.23,0.55,6.96
ORD,2024-01-09,7,47,71,45.43,33.69,5.92,9.18
ORD,2024-01-09,8,80,53,39.15,27.6,4.64,9.2
ORD,2024-01-09,9,72,82,38.29,26.69,4.17,11.91
ORD,2024-01-09,10,82,16,34.87,23.34,2.68,9.23
ORD,2024-01-09,11,28,44,36.38,24.9,4.02,8.86
ORD,2024-01-09,12,41,66,38.13,26.54,3.15,8.24
ORD,2024-01-09,13,61,58,46.94,35.46,3.73,12.16
ORD,2024-01-09,14,59,61,56.69,44.95,5.12,17.6
ORD,2024-01-09,15,40,34,60.45,48.96,5.71,18.89
ORD,2024-01-09,16,42,63,57.79,46.13,18.48,23.86
ORD,2024-01-09,17,43,73,53.25,41.57,17.02,23.32
ORD,2024-01-09,18,93,83,49.31,37.75,5.03,19.65
ORD,2024-01-09,19,46,38,41.17,29.48,3.42,13.05
ORD,2024-01-09,20,43,24,30.85,19.29,1.58,18.16
ORD,2024-01-09,21,16,15,31.06,19.57,3.8,15.63
ORD,2024-01-09,22,4,15,23.67,12.28,4.93,9.09
ORD,2024-01-09,23,4,19,21.25,9.85,2.16,6.48
ORD,2024-01-10,0,3,2,26.33,14.93,0.0,6.73
ORD,2024-01-10,1,2,1,19.0,7.73,0.5,5.6
ORD,2024-01-10,2,3,1,11.0,0.0,0.0,8.1
ORD,2024-01-10,3,2,0,19.5,8.1,0.0,8.1
ORD,2024-01-10,4,1,2,15.0,3.6,0.25,5.26
ORD,2024-01-10,5,9,5,15.1,3.63,0.13,9.79
ORD,2024-01-10,6,20,9,15.85,4.45,0.38,5.08
ORD,2024-01-10,7,44,72,18.93,7.26,2.62,6.3
ORD,2024-01-10,8,82,48,25.61,14.13,1.17,8.36
ORD,2024-01-10,9,70,81,25.47,13.9,2.55,8.38
ORD,2024-01-10,10,84,15,21.31,9.82,1.85,5.15
ORD,2024-01-10,11,28,42,19.28,7.79,1.9,6.24
ORD,2024-01-10,12,41,68,17.52,6.17,2.15,5.94
ORD,2024-01-10,13,65,55,24.11,12.58,1.87,6.09
ORD,2024-01-10,14,60,62,32.54,20.92,1.45,8.1
ORD,2024-01-10,15,38,42,23.7,12.25,2.0,6.84
ORD,2024-01-10,16,42,62,24.3,12.83,2.44,7.5
ORD,2024-01-10,17,46,74,22.2,10.69,4.52,7.8
ORD,2024-01-10,18,95,82,29.97,18.45,2.28,11.41
ORD,2024-01-10,19,48,41,19.78,8.06,0.98,8.09
ORD,2024-01-10,20,43,25,19.69,8.22,3.3,11.19
ORD,2024-01-10,21,16,16,22.72,11.14,1.07,5.01
ORD,2024-01-10,22,2,16,18.67,7.27,0.72,6.28
ORD,2024-01-10,23,2,16,20.33,8.93,1.06,3.18
ORD,2024-01-11,0,6,2,22.0,10.6,0.0,8.83
ORD,2024-01-11,1,3,1,19.0,7.6,1.67,6.1
ORD,2024-01-11,2,3,0,15.0,3.8,3.0,6.1
ORD,2024-01-11,3,1,0,23.67,12.27,2.0,6.1
ORD,2024-01-11,4,0,2,23.0,11.6,0.3,1.82
ORD,2024-01-11,5,8,6,19.67,8.2,0.0,8.14
ORD,2024-01-11,6,22,10,20.78,9.31,1.1,6.03
ORD,2024-01-11,7,50,74,20.64,9.0,3.13,6.02
ORD,2024-01-11,8,82,53,25.32,13.75,1.96,7.53
ORD,2024-01-11,9,74,80,22.18,10.6,2.99,9.82
ORD,2024-01-11,10,84,17,19.44,8.01,1.85,6.27
ORD,2024-01-11,11,29,41,16.76,5.41,1.74,6.76
ORD,2024-01-11,12,40,69,16.5,5.27,2.01,5.22
ORD,2024-01-11,13,64,58,17.24,5.95,2.06,7.11
ORD,2024-01-11,14,66,61,18.87,7.23,1.74,7.17
ORD,2024-01-11,15,44,38,17.69,6.34,1.86,4.88
ORD,2024-01-11,16,46,65,19.67,8.12,4.32,6.63
ORD,2024-01-11,17,50,71,23.9,12.18,5.08,7.36
ORD,2024-01-11,18,86,89,34.76,23.22,1.91,13.22
ORD,2024-01-11,19,53,76,26.06,14.31,2.53,13.4
ORD,2024-01-11,20,78,24,30.14,18.72,2.31,11.34
ORD,2024-01-11,21,21,18,18.3,6.9,1.2,8.83
ORD,2024-01-11,22,4,19,17.38,6.24,0.59,2.75
ORD,2024-01-11,23,1,18,19.33,8.3,0.07,1.91
ORD,2024-01-12,0,2,2,18.33,7.07,2.2,12.36
ORD,2024-01-12,1,2,1,19.75,8.55,0.5,7.35
ORD,2024-01-12,2,3,0,21.0,9.73,0.0,0.0
ORD,2024-01-12,3,1,0,46.0,34.6,0.0,4.6
ORD,2024-01-12,4,1,2,0.0,0.0,0.56,2.79
ORD,2024-01-12,5,7,7,45.43,33.77,2.0,5.34
ORD,2024-01-12,6,22,13,72.07,60.49,2.3,11.32
ORD,2024-01-12,7,51,85,68.1,56.42,34.57,16.09
ORD,2024-01-12,8,91,53,47.51,36.05,19.77,13.35
ORD,2024-01-12,9,73,73,39.95,28.31,30.0,14.0
ORD,2024-01-12,10,81,17,38.96,27.46,8.31,9.65
ORD,2024-01-12,11,34,42,29.3,17.79,10.17,10.52
ORD,2024-01-12,12,41,74,34.95,23.44,9.13,14.75
ORD,2024-01-12,13,67,57,34.74,23.08,9.46,8.85
ORD,2024-01-12,14,61,60,36.45,24.6,3.81,9.68
ORD,2024-01-12,15,44,39,32.74,21.3,2.26,8.11
ORD,2024-01-12,16,47,66,34.2,22.65,8.72,10.85
ORD,2024-01-12,17,47,74,28.72,17.18,4.69,9.72
ORD,2024-01-12,18,91,91,32.14,20.62,1.5,14.29
ORD,2024-01-12,19,55,76,26.27,14.56,4.56,14.08
ORD,2024-01-12,20,79,24,23.03,11.62,2.0,8.96
ORD,2024-01-12,21,20,18,22.18,10.67,1.36,9.36
ORD,2024-01-12,22,3,18,22.57,10.79,0.88,5.91
ORD,2024-01-12,23,1,20,40.33,28.93,0.61,5.06
ORD,2024-01-13,0,4,2,33.6,22.2,12.57,8.09
ORD,2024-01-13,1,2,1,36.75,25.35,1.0,6.1
ORD,2024-01-13,2,3,1,34.0,22.6,0.0,0.0
ORD,2024-01-13,3,0,0,0.0,0.0,0.0,9.1
ORD,2024-01-13,4,0,2,0.0,0.0,3.4,9.56
ORD,2024-01-13,5,10,6,41.25,29.63,1.83,7.87
ORD,2024-01-13,6,14,11,44.43,32.64,1.0,8.62
ORD,2024-01-13,7,46,71,39.85,28.11,7.17,15.44
ORD,2024-01-13,8,81,48,52.87,41.32,6.72,16.95
ORD,2024-01-13,9,72,80,53.48,41.91,5.37,19.81
ORD,2024-01-13,10,83,15,40.28,28.76,5.71,9.82
ORD,2024-01-13,11,27,41,37.19,25.7,2.83,13.3
ORD,2024-01-13,12,38,57,30.91,19.28,2.62,9.69
ORD,2024-01-13,13,58,50,31.96,20.39,1.72,9.01
ORD,2024-01-13,14,50,58,31.19,19.58,1.92,10.15
ORD,2024-01-13,15,40,32,40.21,28.56,1.82,7.91
ORD,2024-01-13,16,36,55,33.8,22.33,2.67,14.5
ORD,2024-01-13,17,41,76,42.16,30.45,3.25,14.39
ORD,2024-01-13,18,90,88,55.71,44.15,2.53,29.47
ORD,2024-01-13,19,49,43,46.95,35.38,1.17,31.87
ORD,2024-01-13,20,43,20,40.34,28.88,2.18,37.06
ORD,2024-01-13,21,18,15,50.17,38.59,1.24,18.31
ORD,2024-01-13,22,3,14,32.75,21.27,1.38,11.91
ORD,2024-01-13,23,1,16,23.33,11.93,0.69,8.45
ORD,2024-01-14,0,4,2,27.75,16.35,0.0,9.58
ORD,2024-01-14,1,4,1,19.25,7.95,0.0,10.1
ORD,2024-01-14,2,3,0,22.0,10.6,0.0,17.8
ORD,2024-01-14,3,1,0,27.0,15.6,0.0,0.0
ORD,2024-01-14,4,2,2,0.0,0.0,1.6,12.36
ORD,2024-01-14,5,7,7,33.0,21.34,2.2,17.94
ORD,2024-01-14,6,14,8,23.43,12.05,0.0,7.65
ORD,2024-01-14,7,41,48,31.81,20.09,1.64,18.78
ORD,2024-01-14,8,61,46,23.93,12.36,2.62,22.16
ORD,2024-01-14,9,63,56,21.2,9.65,3.0,28.92
ORD,2024-01-14,10,64,25,21.76,10.23,2.19,16.24
ORD,2024-01-14,11,38,54,20.31,8.91,1.7,13.58
ORD,2024-01-14,12,39,61,18.72,7.31,1.71,14.47
ORD,2024-01-14,13,63,48,18.15,6.77,1.86,19.38
ORD,2024-01-14,14,59,57,21.63,10.09,11.34,26.17
ORD,2024-01-14,15,40,34,19.61,8.24,9.0,26.63
ORD,2024-01-14,16,46,61,20.79,9.3,9.29,24.07
ORD,2024-01-14,17,44,77,22.86,11.27,3.32,28.04
ORD,2024-01-14,18,83,88,24.46,12.91,1.96,52.93
ORD,2024-01-14,19,52,74,28.47,16.84,2.07,28.98
ORD,2024-01-14,20,81,20,25.67,14.27,1.06,41.83
ORD,2024-01-14,21,23,18,26.59,15.02,1.18,30.81
ORD,2024-01-14,22,4,15,20.0,8.6,0.92,33.42
ORD,2024-01-14,23,1,17,20.67,9.27,0.31,29.88
ORD,2024-01-15,0,3,2,22.5,11.3,2.75,7.83
ORD,2024-01-15,1,1,1,22.0,10.6,3.0,7.1
ORD,2024-01-15,2,3,1,22.0,10.6,0.0,0.0
ORD,2024-01-15,3,1,0,0.0,0.0,0.0,0.0
ORD,2024-01-15,4,2,2,11.0,0.0,1.33,5.53
ORD,2024-01-15,5,7,6,24.0,12.3,0.0,6.55
ORD,2024-01-15,6,22,12,23.62,12.15,0.7,6.87
ORD,2024-01-15,7,51,86,27.26,15.83,2.72,16.43
ORD,2024-01-15,8,91,53,20.83,9.37,4.0,19.17
ORD,2024-01-15,9,75,73,20.23,8.66,1.65,18.58
ORD,2024-01-15,10,81,17,19.66,8.21,1.33,15.22
ORD,2024-01-15,11,31,45,18.91,7.58,1.26,16.03
ORD,2024-01-15,12,43,73,23.03,11.43,2.31,11.07
ORD,2024-01-15,13,69,55,19.09,7.53,1.24,14.26
ORD,2024-01-15,14,59,61,18.74,7.16,1.73,11.96
ORD,2024-01-15,15,40,39,17.76,6.25,26.72,7.84
ORD,2024-01-15,16,41,63,20.06,8.67,2.12,11.64
ORD,2024-01-15,17,49,76,20.05,8.39,2.29,9.65
ORD,2024-01-15,18,94,87,20.56,9.08,1.06,15.89
ORD,2024-01-15,19,54,43,20.07,8.44,0.39,9.21
ORD,2024-01-15,20,45,24,18.15,6.73,1.29,7.5
ORD,2024-01-15,21,16,19,22.29,10.79,1.93,5.94
ORD,2024-01-15,22,3,18,14.8,3.62,1.43,4.3
ORD,2024-01-15,23,2,18,17.0,5.55,0.53,7.14
ORD,2024-01-16,0,4,3,18.25,6.85,0.6,7.16
ORD,2024-01-16,1,1,1,14.5,3.3,1.0,1.77
ORD,2024-01-16,2,2,0,19.0,7.6,0.0,2.1
ORD,2024-01-16,3,2,0,27.0,15.6,0.0,1.1
ORD,2024-01-16,4,0,2,0.0,0.0,0.8,2.26
ORD,2024-01-16,5,9,6,18.3,6.69,3.2,4.34
ORD,2024-01-16,6,19,10,24.67,13.12,0.58,9.15
ORD,2024-01-16,7,45,72,24.31,12.59,1.95,8.7
ORD,2024-01-16,8,81,50,19.07,7.62,0.51,8.29
ORD,2024-01-16,9,72,81,20.4,8.84,1.99,10.76
ORD,2024-01-16,10,81,15,18.15,6.65,2.47,8.49
ORD,2024-01-16,11,29,41,19.41,7.9,1.54,6.41
ORD,2024-01-16,12,41,66,17.71,6.52,1.75,6.43
ORD,2024-01-16,13,62,57,17.84,6.22,1.82,6.25
ORD,2024-01-16,14,59,60,18.98,7.4,1.79,8.13
ORD,2024-01-16,15,41,36,18.14,6.56,2.49,6.4
ORD,2024-01-16,16,40,61,19.47,7.86,3.53,7.11
ORD,2024-01-16,17,46,73,20.46,8.92,2.88,7.85
ORD,2024-01-16,18,93,80,22.16,10.71,1.82,9.11
ORD,2024-01-16,19,45,37,17.63,5.96,1.64,5.94
ORD,2024-01-16,20,42,26,15.86,4.39,0.88,7.5
ORD,2024-01-16,21,17,14,17.12,5.68,1.13,10.8
ORD,2024-01-16,22,2,14,13.6,2.14,1.0,5.49
ORD,2024-01-16,23,4,16,16.83,5.43,3.06,4.16
ORD,2024-01-17,0,2,2,22.5,11.1,0.63,7.9
ORD,2024-01-17,1,2,1,15.5,4.2,7.67,3.77
ORD,2024-01-17,2,3,1,17.0,5.6,0.0,5.1
ORD,2024-01-17,3,2,0,17.0,5.6,0.0,5.1
ORD,2024-01-17,4,1,2,15.0,3.6,1.57,3.43
ORD,2024-01-17,5,9,5,15.22,3.91,0.0,5.43
ORD,2024-01-17,6,19,9,18.16,6.64,0.22,3.8
ORD,2024-01-17,7,44,73,17.71,6.2,1.92,5.27
ORD,2024-01-17,8,82,48,19.71,8.27,0.86,5.37
ORD,2024-01-17,9,71,81,20.31,8.78,2.71,6.79
ORD,2024-01-17,10,84,15,17.86,6.48,1.65,5.19
ORD,2024-01-17,11,28,42,19.23,7.83,1.21,4.85
ORD,2024-01-17,12,41,67,15.63,4.26,1.56,4.22
ORD,2024-01-17,13,66,56,17.17,5.69,1.78,5.41
ORD,2024-01-17,14,60,62,16.66,5.12,1.37,5.62
ORD,2024-01-17,15,39,41,17.47,5.94,2.05,4.97
ORD,2024-01-17,16,42,62,17.98,6.53,3.21,5.55
ORD,2024-01-17,17,45,76,18.94,7.41,5.58,6.16
ORD,2024-01-17,18,96,83,23.93,12.43,1.06,7.49
ORD,2024-01-17,19,49,40,18.54,6.84,1.1,7.08
ORD,2024-01-17,20,43,25,19.07,7.53,0.96,7.08
ORD,2024-01-17,21,16,17,16.89,5.43,0.79,5.15
ORD,2024-01-17,22,3,15,14.14,3.9,0.47,3.29
ORD,2024-01-17,23,2,16,17.14,5.8,1.53,2.76
ORD,2024-01-18,0,6,2,28.4,17.0,10.8,4.68
ORD,2024-01-18,1,3,3,22.0,10.6,0.0,7.83
ORD,2024-01-18,2,3,0,19.0,7.6,0.0,6.1
ORD,2024-01-18,3,1,0,19.0,7.6,2.5,4.6
ORD,2024-01-18,4,0,2,22.5,11.1,0.56,6.34
ORD,2024-01-18,5,8,6,33.33,21.7,0.0,7.34
ORD,2024-01-18,6,21,11,28.35,16.74,0.0,5.03
ORD,2024-01-18,7,51,74,28.18,16.51,2.48,7.55
ORD,2024-01-18,8,80,54,29.25,17.77,1.72,9.59
ORD,2024-01-18,9,75,79,27.64,15.98,2.59,12.33
ORD,2024-01-18,10,85,17,20.63,9.07,0.55,6.8
ORD,2024-01-18,11,29,42,17.06,5.71,0.74,6.64
ORD,2024-01-18,12,41,69,16.56,5.27,0.88,5.69
