airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
DFW,2019-01-01,0,0,8,1,4,0.0,0.0,75.0,24.0,13.0,1.6,26.0,0.0,0.58,0.0,11.75
DFW,2019-01-01,1,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DFW,2019-01-01,2,0,3,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DFW,2019-01-01,4,0,1,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0
DFW,2019-01-01,5,4,13,4,13,100.0,75.0,69.23,0.0,17.0,5.9,4.0,3.62,1.43,4.31,56.62
DFW,2019-01-01,6,13,1,14,1,78.57,78.57,0.0,7.57,15.57,3.87,9.79,6.0,0.0,21.0,17.0
DFW,2019-01-01,7,18,44,18,43,77.78,72.22,83.72,23.17,13.44,2.27,24.72,1.7,4.36,3.81,6.91
DFW,2019-01-01,8,41,44,41,45,95.12,87.8,80.0,12.66,18.1,6.66,16.8,2.82,4.64,5.27,10.31
DFW,2019-01-01,9,46,86,45,82,84.44,82.22,68.29,11.04,17.27,5.94,14.33,2.06,9.19,7.18,17.66
DFW,2019-01-01,10,84,17,87,18,85.06,78.16,77.78,4.76,18.38,7.17,10.4,3.78,13.13,8.61,17.56
DFW,2019-01-01,11,47,58,49,58,67.35,61.22,87.93,14.59,16.53,5.25,17.96,2.45,8.08,4.45,7.05
DFW,2019-01-01,12,65,25,66,25,89.39,86.36,72.0,9.62,15.24,4.13,12.21,1.44,4.62,4.32,14.76
DFW,2019-01-01,13,31,65,31,65,74.19,64.52,69.23,24.52,15.42,4.11,27.39,3.37,5.07,8.94,22.15
DFW,2019-01-01,14,63,46,64,46,62.5,62.5,78.26,20.09,15.22,3.91,23.33,2.22,4.38,4.96,7.76
DFW,2019-01-01,15,38,68,38,68,76.32,68.42,64.71,8.5,15.87,4.62,11.26,2.84,5.93,4.9,16.6
DFW,2019-01-01,16,60,31,59,35,71.19,62.71,77.14,19.14,16.07,4.82,22.73,2.71,4.41,2.8,28.69
DFW,2019-01-01,17,29,87,29,87,72.41,72.41,75.86,14.14,14.79,3.41,16.52,2.87,7.0,7.37,18.03
DFW,2019-01-01,18,83,35,85,35,75.29,67.06,71.43,12.52,17.89,6.56,17.99,2.26,11.73,6.6,14.57
DFW,2019-01-01,19,38,68,38,69,71.05,65.79,68.12,16.5,16.21,4.82,19.68,2.32,9.03,4.8,17.61
DFW,2019-01-01,20,71,23,69,24,71.01,60.87,66.67,21.12,18.45,7.28,27.19,1.5,7.79,3.08,14.63
DFW,2019-01-01,21,17,58,18,59,61.11,61.11,74.58,16.39,15.78,4.23,19.39,3.41,6.3,3.98,13.1
DFW,2019-01-01,22,46,46,45,45,73.33,66.67,62.22,12.36,15.62,4.49,15.98,2.07,7.06,6.8,17.56
DFW,2019-01-01,23,15,44,15,44,33.33,26.67,68.18,18.0,17.27,6.02,23.47,3.55,4.29,8.39,15.82
DFW,2019-01-02,0,56,5,55,9,76.36,69.09,77.78,12.36,16.89,5.61,16.65,2.56,1.01,1.11,12.33
DFW,2019-01-02,1,3,0,3,4,66.67,66.67,100.0,13.33,11.33,0.93,14.33,0.0,0.0,0.0,0.0
