DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyVisibility,HourlyWindSpeed,Rain,Drizzle,Snow,Fog,Mist,Thunderstorm,FreezingPrecip,Showers,PrecipOccurred,WindX,WindY
2019-01-01 00:18:00,50.0,50.0,0.03,100.0,0.25,13.0,1,0,0,0,1,0,0,0,1,-2.2574263096700937,12.802500789158707
2019-01-01 00:51:00,49.0,49.0,0.07,100.0,0.25,11.0,1,0,0,0,1,0,0,0,1,-1.3471114790620886e-15,11.0
2019-01-01 01:00:00,49.0,49.0,0.05500000000000001,100.0,0.25,11.0,1,0,0,0,0,0,0,0,1,-1.3471114790620886e-15,11.0
2019-01-01 01:51:00,48.0,48.0,0.04,100.0,0.25,6.0,0,0,0,1,0,0,0,0,1,-7.347880794884119e-16,6.0
2019-01-01 02:51:00,48.0,48.0,0.001,100.0,0.25,11.0,0,0,0,1,0,0,0,0,1,-1.3471114790620886e-15,11.0
2019-01-01 03:49:00,48.0,48.0,0.0,100.0,1.5,5.0,0,0,0,0,1,0,0,0,0,4.924038765061041,-0.8682408883346499
2019-01-01 03:51:00,49.0,49.0,0.0,100.0,1.5,3.0,0,0,0,0,1,0,0,0,0,2.9544232590366244,-0.5209445330007899
2019-01-01 04:00:00,49.0,49.0,0.0,100.0,1.49,3.0,0,0,0,0,0,0,0,0,0,2.9544232590366244,-0.5209445330007899
2019-01-01 04:51:00,55.0,55.0,0.0,100.0,6.0,22.0,0,0,0,0,1,0,0,0,0,20.673237657289988,7.524443153164709
2019-01-01 05:49:00,54.0,54.0,0.0,100.0,10.0,14.0,0,0,0,0,0,0,0,0,0,13.155696691002719,4.788282006559361
2019-01-01 05:51:00,54.0,54.0,0.0,100.0,10.0,14.0,0,0,0,0,0,0,0,0,0,13.155696691002719,4.788282006559361
2019-01-01 06:31:00,54.0,54.0,0.0,100.0,10.0,11.0,0,0,0,0,0,0,0,0,0,9.526279441628823,5.500000000000005
2019-01-01 06:51:00,55.0,56.0,0.0,97.0,10.0,16.0,0,0,0,0,0,0,0,0,0,15.035081932574537,5.472322293210698
2019-01-01 07:00:00,55.0,56.0,0.0,97.0,9.94,16.0,0,0,0,0,0,0,0,0,0,15.035081932574537,5.472322293210698
2019-01-01 07:51:00,54.0,56.0,0.0,93.0,10.0,16.0,0,0,0,0,0,0,0,0,0,15.035081932574537,5.472322293210698
2019-01-01 08:51:00,52.0,58.0,0.0,81.0,10.0,18.0,0,0,0,0,0,0,0,0,0,16.914467174146353,6.1563625798620345
2019-01-01 09:51:00,51.0,59.0,0.0,75.0,10.0,23.0,0,0,0,0,0,0,0,0,0,23.0,4.225031457058368e-15
2019-01-01 10:00:00,51.0,59.0,0.0,75.0,9.94,23.0,0,0,0,0,0,0,0,0,0,23.0,4.225031457058368e-15
2019-01-01 10:51:00,48.0,58.0,0.0,70.0,10.0,15.0,0,0,0,0,0,0,0,0,0,14.772116295183121,-2.6047226650039494
2019-01-01 11:51:00,42.0,58.0,0.0,56.0,10.0,32.0,0,0,0,0,0,0,0,0,0,24.5134221798073,-20.569203509969256
2019-01-01 12:51:00,39.0,57.0,0.0,51.0,10.0,25.0,0,0,0,0,0,0,0,0,0,21.650635094610966,-12.500000000000004
2019-01-01 13:00:00,39.0,57.0,0.0,51.0,9.94,25.0,0,0,0,0,0,0,0,0,0,21.650635094610966,-12.500000000000004
