airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay,DATE
ATL,2019-01-01,0,1,7,13.0,0.0,0.0,6.17,2019-01-01 00:00:00
ATL,2019-01-01,1,0,0,0.0,0.0,0.0,0.0,2019-01-01 01:00:00
ATL,2019-01-01,4,0,0,25.0,12.9,4.0,1.0,2019-01-01 04:00:00
ATL,2019-01-01,5,1,8,13.0,0.9,1.18,1.95,2019-01-01 05:00:00
ATL,2019-01-01,6,22,9,14.5,2.78,0.0,0.45,2019-01-01 06:00:00
ATL,2019-01-01,7,17,40,15.26,3.05,1.15,1.15,2019-01-01 07:00:00
ATL,2019-01-01,8,50,79,13.72,1.55,3.28,1.14,2019-01-01 08:00:00
ATL,2019-01-01,9,89,67,15.72,3.22,2.83,1.81,2019-01-01 09:00:00
ATL,2019-01-01,10,73,44,15.0,2.67,1.36,2.54,2019-01-01 10:00:00
ATL,2019-01-01,11,58,42,15.42,3.07,3.02,1.48,2019-01-01 11:00:00
ATL,2019-01-01,12,63,40,14.15,1.92,1.77,0.99,2019-01-01 12:00:00
ATL,2019-01-01,13,51,55,14.52,2.45,1.85,1.07,2019-01-01 13:00:00
ATL,2019-01-01,14,44,74,14.28,1.91,1.53,1.01,2019-01-01 14:00:00
ATL,2019-01-01,15,63,67,13.6,1.54,2.29,1.42,2019-01-01 15:00:00
ATL,2019-01-01,16,55,54,13.81,1.72,1.16,1.49,2019-01-01 16:00:00
ATL,2019-01-01,17,59,64,13.95,1.69,1.35,0.7,2019-01-01 17:00:00
ATL,2019-01-01,18,46,84,15.87,3.37,1.46,4.0,2019-01-01 18:00:00
ATL,2019-01-01,19,76,70,14.07,1.88,0.74,3.28,2019-01-01 19:00:00
ATL,2019-01-01,20,37,50,15.08,3.48,1.18,2.03,2019-01-01 20:00:00
ATL,2019-01-01,21,50,35,13.3,1.65,1.64,2.57,2019-01-01 21:00:00
ATL,2019-01-01,22,74,15,15.88,3.13,0.73,3.81,2019-01-01 22:00:00
ATL,2019-01-01,23,1,11,22.0,8.2,1.31,4.9,2019-01-01 23:00:00
ATL,2019-01-02,0,1,11,15.0,2.03,0.0,2.76,2019-01-02 00:00:00
ATL,2019-01-02,1,0,3,16.0,3.9,0.0,0.0,2019-01-02 01:00:00
ATL,2019-01-02,2,0,0,0.0,0.0,0.0,2.0,2019-01-02 02:00:00
ATL,2019-01-02,3,0,1,0.0,0.0,0.0,0.0,2019-01-02 03:00:00
ATL,2019-01-02,4,0,1,12.0,0.0,1.2,1.8,2019-01-02 04:00:00
ATL,2019-01-02,5,4,11,17.63,5.39,50.4,1.42,2019-01-02 05:00:00
ATL,2019-01-02,6,23,16,14.46,2.54,0.94,2.32,2019-01-02 06:00:00
ATL,2019-01-02,7,35,60,16.3,3.97,1.7,0.69,2019-01-02 07:00:00
ATL,2019-01-02,8,89,90,18.06,5.49,1.65,1.98,2019-01-02 08:00:00
ATL,2019-01-02,9,106,83,18.36,5.68,1.65,1.95,2019-01-02 09:00:00
ATL,2019-01-02,10,81,63,22.01,8.94,1.41,2.07,2019-01-02 10:00:00
ATL,2019-01-02,11,71,58,19.76,6.79,2.6,1.07,2019-01-02 11:00:00
ATL,2019-01-02,12,68,55,14.49,2.34,3.5,1.28,2019-01-02 12:00:00
ATL,2019-01-02,13,64,74,15.7,3.56,3.27,1.25,2019-01-02 13:00:00
ATL,2019-01-02,14,61,89,16.69,4.51,3.84,3.29,2019-01-02 14:00:00
ATL,2019-01-02,15,87,78,18.7,5.83,4.87,3.7,2019-01-02 15:00:00
ATL,2019-01-02,16,68,62,14.87,2.52,5.17,4.03,2019-01-02 16:00:00
ATL,2019-01-02,17,74,65,18.26,5.7,3.53,3.06,2019-01-02 17:00:00
ATL,2019-01-02,18,47,85,21.34,8.48,4.05,4.11,2019-01-02 18:00:00
ATL,2019-01-02,19,86,94,20.57,7.94,3.43,5.68,2019-01-02 19:00:00
ATL,2019-01-02,20,57,90,19.45,6.89,5.38,5.33,2019-01-02 20:00:00
ATL,2019-01-02,21,80,57,18.64,6.0,3.42,5.82,2019-01-02 21:00:00
ATL,2019-01-02,22,66,29,16.55,4.42,2.61,6.55,2019-01-02 22:00:00
ATL,2019-01-02,23,6,14,14.64,2.67,4.71,4.59,2019-01-02 23:00:00
ATL,2019-01-03,0,1,7,14.25,1.75,2.75,3.41,2019-01-03 00:00:00
ATL,2019-01-03,1,1,0,24.0,11.9,1.5,0.25,2019-01-03 01:00:00
ATL,2019-01-03,2,2,0,0.0,0.0,2.33,2.0,2019-01-03 02:00:00
ATL,2019-01-03,3,0,0,0.0,0.0,8.0,3.0,2019-01-03 03:00:00
ATL,2019-01-03,4,0,1,18.33,6.3,2.8,1.8,2019-01-03 04:00:00
ATL,2019-01-03,5,5,8,17.4,5.06,29.0,2.15,2019-01-03 05:00:00
ATL,2019-01-03,6,26,14,15.29,3.29,2.53,1.01,2019-01-03 06:00:00
ATL,2019-01-03,7,31,55,15.91,3.26,2.4,1.28,2019-01-03 07:00:00
ATL,2019-01-03,8,77,81,22.26,9.43,3.57,2.49,2019-01-03 08:00:00
ATL,2019-01-03,9,96,84,19.7,6.69,4.32,3.17,2019-01-03 09:00:00
ATL,2019-01-03,10,82,59,21.0,8.18,3.21,2.99,2019-01-03 10:00:00
ATL,2019-01-03,11,68,58,22.67,9.68,3.08,2.23,2019-01-03 11:00:00
ATL,2019-01-03,12,65,59,18.14,5.21,3.28,2.23,2019-01-03 12:00:00
ATL,2019-01-03,13,67,66,17.06,4.49,3.09,2.7,2019-01-03 13:00:00
ATL,2019-01-03,14,52,88,17.24,4.55,3.27,2.1,2019-01-03 14:00:00
ATL,2019-01-03,15,79,69,15.19,2.97,3.14,2.59,2019-01-03 15:00:00
ATL,2019-01-03,16,66,56,16.82,4.08,2.73,1.8,2019-01-03 16:00:00
ATL,2019-01-03,17,68,70,17.59,4.97,2.88,1.43,2019-01-03 17:00:00
ATL,2019-01-03,18,46,83,25.87,12.9,4.12,2.95,2019-01-03 18:00:00
ATL,2019-01-03,19,84,86,16.91,4.09,3.17,4.12,2019-01-03 19:00:00
ATL,2019-01-03,20,51,82,16.79,4.0,5.33,4.51,2019-01-03 20:00:00
ATL,2019-01-03,21,76,55,18.45,5.59,3.84,3.29,2019-01-03 21:00:00
ATL,2019-01-03,22,64,14,17.39,4.84,2.44,1.96,2019-01-03 22:00:00
ATL,2019-01-03,23,6,13,15.42,3.64,1.77,3.97,2019-01-03 23:00:00
ATL,2019-01-04,0,1,7,17.33,4.7,4.86,8.19,2019-01-04 00:00:00
ATL,2019-01-04,1,0,0,12.0,0.0,0.0,0.0,2019-01-04 01:00:00
ATL,2019-01-04,2,0,0,21.0,8.9,0.0,2.1,2019-01-04 02:00:00
ATL,2019-01-04,4,0,1,0.0,0.0,2.83,1.67,2019-01-04 04:00:00
ATL,2019-01-04,5,5,10,15.5,3.05,35.13,0.85,2019-01-04 05:00:00
ATL,2019-01-04,6,25,14,18.5,6.88,2.12,1.22,2019-01-04 06:00:00
ATL,2019-01-04,7,29,55,15.65,3.2,6.68,3.6,2019-01-04 07:00:00
ATL,2019-01-04,8,78,79,18.6,5.96,6.12,4.23,2019-01-04 08:00:00
ATL,2019-01-04,9,96,84,18.54,5.67,6.19,4.2,2019-01-04 09:00:00
ATL,2019-01-04,10,81,61,16.85,4.68,3.5,4.82,2019-01-04 10:00:00
ATL,2019-01-04,11,69,57,18.76,5.97,4.08,5.51,2019-01-04 11:00:00
ATL,2019-01-04,12,67,60,18.07,5.33,3.61,2.54,2019-01-04 12:00:00
ATL,2019-01-04,13,68,63,18.65,6.09,3.97,2.01,2019-01-04 13:00:00
ATL,2019-01-04,14,50,87,18.6,5.73,3.5,2.6,2019-01-04 14:00:00
ATL,2019-01-04,15,80,70,19.23,6.76,2.86,3.01,2019-01-04 15:00:00
ATL,2019-01-04,16,64,55,17.46,5.06,2.21,2.17,2019-01-04 16:00:00
ATL,2019-01-04,17,69,70,17.24,4.55,3.49,1.79,2019-01-04 17:00:00
ATL,2019-01-04,18,47,83,19.15,6.17,4.07,2.08,2019-01-04 18:00:00
ATL,2019-01-04,19,90,88,16.04,3.52,3.27,3.82,2019-01-04 19:00:00
ATL,2019-01-04,20,55,81,19.29,6.49,5.2,2.8,2019-01-04 20:00:00
ATL,2019-01-04,21,81,57,16.12,3.49,4.42,1.49,2019-01-04 21:00:00
ATL,2019-01-04,22,63,16,13.54,1.36,1.39,3.19,2019-01-04 22:00:00
ATL,2019-01-04,23,6,14,12.33,0.47,3.29,1.86,2019-01-04 23:00:00
ATL,2019-01-05,0,1,9,11.0,0.0,1.0,3.37,2019-01-05 00:00:00
ATL,2019-01-05,1,0,0,20.0,7.9,2.5,0.0,2019-01-05 01:00:00
ATL,2019-01-05,2,1,0,7.0,0.0,7.0,1.0,2019-01-05 02:00:00
ATL,2019-01-05,3,0,0,0.0,0.0,3.0,1.0,2019-01-05 03:00:00
ATL,2019-01-05,4,0,1,0.0,0.0,0.0,0.03,2019-01-05 04:00:00
ATL,2019-01-05,5,3,7,13.67,1.5,41.5,3.31,2019-01-05 05:00:00
ATL,2019-01-05,6,17,5,16.95,4.91,0.0,1.28,2019-01-05 06:00:00
ATL,2019-01-05,7,18,42,14.95,2.85,1.67,1.29,2019-01-05 07:00:00
ATL,2019-01-05,8,46,99,14.71,2.28,5.12,1.49,2019-01-05 08:00:00
ATL,2019-01-05,9,97,54,16.33,3.88,5.49,2.6,2019-01-05 09:00:00
ATL,2019-01-05,10,90,61,19.57,6.56,1.02,2.69,2019-01-05 10:00:00
ATL,2019-01-05,11,64,35,16.68,4.13,1.3,2.11,2019-01-05 11:00:00
ATL,2019-01-05,12,57,47,15.02,2.46,1.02,0.65,2019-01-05 12:00:00
ATL,2019-01-05,13,55,56,15.64,3.35,0.9,0.89,2019-01-05 13:00:00
ATL,2019-01-05,14,38,59,13.38,1.73,1.73,0.65,2019-01-05 14:00:00
ATL,2019-01-05,15,46,61,15.47,3.1,1.46,1.68,2019-01-05 15:00:00
ATL,2019-01-05,16,56,64,14.63,2.32,0.61,0.75,2019-01-05 16:00:00
ATL,2019-01-05,17,55,73,16.19,3.9,1.95,1.81,2019-01-05 17:00:00
ATL,2019-01-05,18,43,79,17.72,4.7,1.56,2.64,2019-01-05 18:00:00
ATL,2019-01-05,19,74,65,17.08,4.67,1.08,6.28,2019-01-05 19:00:00
ATL,2019-01-05,20,35,45,15.5,2.71,0.87,4.03,2019-01-05 20:00:00
ATL,2019-01-05,21,40,16,14.33,2.0,1.59,2.42,2019-01-05 21:00:00
ATL,2019-01-05,22,63,14,15.34,2.64,1.2,1.28,2019-01-05 22:00:00
ATL,2019-01-05,23,1,8,12.33,0.1,0.63,1.5,2019-01-05 23:00:00
ATL,2019-01-06,0,1,7,15.33,2.37,0.25,1.41,2019-01-06 00:00:00
ATL,2019-01-06,1,0,0,0.0,0.0,0.0,0.0,2019-01-06 01:00:00
ATL,2019-01-06,2,3,0,12.0,0.0,0.0,1.1,2019-01-06 02:00:00
ATL,2019-01-06,4,0,0,0.0,0.0,1.0,1.0,2019-01-06 04:00:00
ATL,2019-01-06,5,5,10,20.2,7.14,59.63,0.51,2019-01-06 05:00:00
ATL,2019-01-06,6,16,7,15.16,3.54,0.0,2.6,2019-01-06 06:00:00
ATL,2019-01-06,7,15,25,17.82,5.51,0.88,0.29,2019-01-06 07:00:00
ATL,2019-01-06,8,40,83,15.05,2.8,0.94,1.01,2019-01-06 08:00:00
ATL,2019-01-06,9,104,72,18.89,6.36,1.54,3.12,2019-01-06 09:00:00
ATL,2019-01-06,10,77,54,18.87,5.94,0.26,1.77,2019-01-06 10:00:00
ATL,2019-01-06,11,58,57,17.61,5.21,1.73,0.95,2019-01-06 11:00:00
ATL,2019-01-06,12,70,51,15.89,3.27,1.78,1.03,2019-01-06 12:00:00
ATL,2019-01-06,13,69,76,17.12,4.5,1.32,1.33,2019-01-06 13:00:00
ATL,2019-01-06,14,62,75,15.79,3.24,1.43,1.85,2019-01-06 14:00:00
ATL,2019-01-06,15,78,80,16.28,3.45,1.2,1.42,2019-01-06 15:00:00
ATL,2019-01-06,16,80,66,15.44,3.1,0.74,1.24,2019-01-06 16:00:00
ATL,2019-01-06,17,68,69,15.99,3.3,1.6,1.79,2019-01-06 17:00:00
ATL,2019-01-06,18,60,85,15.8,3.04,1.94,2.78,2019-01-06 18:00:00
ATL,2019-01-06,19,86,86,19.78,7.1,0.97,2.26,2019-01-06 19:00:00
ATL,2019-01-06,20,56,88,19.18,6.25,1.25,3.03,2019-01-06 20:00:00
ATL,2019-01-06,21,91,73,16.6,3.76,1.38,1.67,2019-01-06 21:00:00
ATL,2019-01-06,22,58,27,15.16,2.66,0.73,0.94,2019-01-06 22:00:00
ATL,2019-01-06,23,11,13,13.92,2.16,0.38,0.72,2019-01-06 23:00:00
ATL,2019-01-07,0,1,7,13.5,0.95,0.14,2.57,2019-01-07 00:00:00
ATL,2019-01-07,1,0,0,14.0,1.9,0.0,0.0,2019-01-07 01:00:00
ATL,2019-01-07,2,0,0,0.0,0.0,0.0,2.0,2019-01-07 02:00:00
ATL,2019-01-07,3,1,0,13.0,0.9,0.0,0.0,2019-01-07 03:00:00
ATL,2019-01-07,4,0,0,0.0,0.0,0.0,2.0,2019-01-07 04:00:00
ATL,2019-01-07,5,4,10,11.0,0.05,30.08,1.21,2019-01-07 05:00:00
ATL,2019-01-07,6,25,20,13.7,1.92,1.2,2.06,2019-01-07 06:00:00
ATL,2019-01-07,7,41,50,13.34,1.51,1.9,0.94,2019-01-07 07:00:00
ATL,2019-01-07,8,84,93,16.78,4.47,1.43,2.33,2019-01-07 08:00:00
ATL,2019-01-07,9,99,87,17.74,5.03,1.63,3.14,2019-01-07 09:00:00
ATL,2019-01-07,10,88,62,15.75,3.34,0.89,3.63,2019-01-07 10:00:00
ATL,2019-01-07,11,62,61,16.95,4.45,1.02,2.41,2019-01-07 11:00:00
ATL,2019-01-07,12,70,60,13.73,2.32,1.33,1.19,2019-01-07 12:00:00
ATL,2019-01-07,13,68,73,13.33,1.81,1.72,1.18,2019-01-07 13:00:00
ATL,2019-01-07,14,63,90,12.65,1.31,2.15,1.87,2019-01-07 14:00:00
ATL,2019-01-07,15,90,79,12.45,1.44,1.43,2.31,2019-01-07 15:00:00
ATL,2019-01-07,16,75,64,14.17,2.33,0.82,2.04,2019-01-07 16:00:00
ATL,2019-01-07,17,68,72,13.96,2.3,0.9,3.37,2019-01-07 17:00:00
ATL,2019-01-07,18,54,86,15.33,2.63,1.02,3.39,2019-01-07 18:00:00
ATL,2019-01-07,19,90,85,15.13,2.87,1.17,3.87,2019-01-07 19:00:00
ATL,2019-01-07,20,59,100,14.05,2.1,2.22,3.17,2019-01-07 20:00:00
ATL,2019-01-07,21,92,59,15.37,3.22,1.89,3.19,2019-01-07 21:00:00
ATL,2019-01-07,22,53,27,13.64,1.63,0.87,1.09,2019-01-07 22:00:00
ATL,2019-01-07,23,11,13,13.38,1.58,1.85,1.15,2019-01-07 23:00:00
ATL,2019-01-08,0,1,7,16.33,3.67,0.22,2.78,2019-01-08 00:00:00
ATL,2019-01-08,1,0,0,19.0,6.9,0.0,2.0,2019-01-08 01:00:00
ATL,2019-01-08,4,0,0,0.0,0.0,0.0,1.33,2019-01-08 04:00:00
ATL,2019-01-08,5,4,9,16.5,3.2,12.32,0.43,2019-01-08 05:00:00
ATL,2019-01-08,6,20,20,16.63,4.91,1.57,0.64,2019-01-08 06:00:00
ATL,2019-01-08,7,43,49,18.98,6.05,1.54,0.43,2019-01-08 07:00:00
ATL,2019-01-08,8,80,91,16.28,3.84,3.47,1.43,2019-01-08 08:00:00
ATL,2019-01-08,9,98,88,15.96,3.54,5.2,1.96,2019-01-08 09:00:00
ATL,2019-01-08,10,89,63,16.12,3.5,2.53,2.75,2019-01-08 10:00:00
ATL,2019-01-08,11,61,60,15.39,2.97,3.0,1.58,2019-01-08 11:00:00
ATL,2019-01-08,12,69,59,15.38,3.09,3.03,0.98,2019-01-08 12:00:00
ATL,2019-01-08,13,66,75,14.0,2.0,3.13,0.93,2019-01-08 13:00:00
ATL,2019-01-08,14,64,88,14.58,2.55,4.73,1.08,2019-01-08 14:00:00
ATL,2019-01-08,15,90,78,17.1,4.43,3.46,2.61,2019-01-08 15:00:00
ATL,2019-01-08,16,73,61,17.51,4.74,3.0,1.35,2019-01-08 16:00:00
ATL,2019-01-08,17,66,71,15.42,3.08,2.89,2.61,2019-01-08 17:00:00
ATL,2019-01-08,18,53,82,15.3,2.58,2.71,2.29,2019-01-08 18:00:00
ATL,2019-01-08,19,83,88,15.22,2.62,2.0,1.94,2019-01-08 19:00:00
ATL,2019-01-08,20,53,99,14.43,1.88,3.47,2.56,2019-01-08 20:00:00
ATL,2019-01-08,21,89,52,19.3,6.64,3.29,3.03,2019-01-08 21:00:00
ATL,2019-01-08,22,55,20,13.47,0.94,0.74,0.81,2019-01-08 22:00:00
ATL,2019-01-08,23,12,13,14.29,1.76,0.38,1.28,2019-01-08 23:00:00
ATL,2019-01-09,0,1,7,18.33,5.7,1.43,2.0,2019-01-09 00:00:00
ATL,2019-01-09,1,0,0,12.0,0.0,2.0,0.75,2019-01-09 01:00:00
ATL,2019-01-09,2,0,0,12.0,0.0,0.0,0.0,2019-01-09 02:00:00
ATL,2019-01-09,3,0,0,0.0,0.0,1.5,1.0,2019-01-09 03:00:00
ATL,2019-01-09,4,0,0,0.0,0.0,0.0,0.83,2019-01-09 04:00:00
ATL,2019-01-09,5,4,10,24.5,11.78,27.38,0.54,2019-01-09 05:00:00
ATL,2019-01-09,6,20,20,14.42,2.6,0.9,0.85,2019-01-09 06:00:00
ATL,2019-01-09,7,42,49,14.74,1.89,1.33,0.65,2019-01-09 07:00:00
ATL,2019-01-09,8,81,90,18.18,5.54,1.87,1.98,2019-01-09 08:00:00
ATL,2019-01-09,9,98,85,17.06,4.42,2.21,1.94,2019-01-09 09:00:00
ATL,2019-01-09,10,87,65,17.16,4.46,0.74,2.23,2019-01-09 10:00:00
ATL,2019-01-09,11,63,60,16.47,3.85,0.97,2.08,2019-01-09 11:00:00
ATL,2019-01-09,12,69,58,18.15,5.62,1.07,0.77,2019-01-09 12:00:00
ATL,2019-01-09,13,67,73,15.99,3.59,1.32,1.29,2019-01-09 13:00:00
ATL,2019-01-09,14,63,92,14.4,2.15,1.74,1.67,2019-01-09 14:00:00
ATL,2019-01-09,15,90,76,20.0,7.16,2.42,1.12,2019-01-09 15:00:00
ATL,2019-01-09,16,74,60,18.62,5.95,1.26,0.96,2019-01-09 16:00:00
ATL,2019-01-09,17,67,68,15.21,2.56,0.87,0.95,2019-01-09 17:00:00
ATL,2019-01-09,18,51,81,16.45,3.4,1.57,1.65,2019-01-09 18:00:00
ATL,2019-01-09,19,88,89,17.67,5.02,1.4,2.23,2019-01-09 19:00:00
ATL,2019-01-09,20,55,98,21.87,8.91,3.65,1.98,2019-01-09 20:00:00
ATL,2019-01-09,21,92,54,21.35,8.58,2.47,3.38,2019-01-09 21:00:00
ATL,2019-01-09,22,54,24,17.02,3.99,0.65,2.71,2019-01-09 22:00:00
ATL,2019-01-09,23,12,17,11.5,0.22,1.0,2.13,2019-01-09 23:00:00
ATL,2019-01-10,0,1,7,14.0,2.03,0.29,3.43,2019-01-10 00:00:00
ATL,2019-01-10,1,2,0,14.5,2.45,0.0,0.0,2019-01-10 01:00:00
ATL,2019-01-10,2,1,0,14.0,1.95,0.0,0.0,2019-01-10 02:00:00
ATL,2019-01-10,3,0,0,0.0,0.0,0.0,0.0,2019-01-10 03:00:00
ATL,2019-01-10,4,0,0,0.0,0.0,0.0,0.33,2019-01-10 04:00:00
ATL,2019-01-10,5,5,10,16.0,2.88,24.06,0.06,2019-01-10 05:00:00
ATL,2019-01-10,6,21,21,16.19,4.11,0.67,0.38,2019-01-10 06:00:00
ATL,2019-01-10,7,44,50,15.74,3.08,1.39,0.45,2019-01-10 07:00:00
ATL,2019-01-10,8,81,92,19.91,7.22,1.49,1.33,2019-01-10 08:00:00
ATL,2019-01-10,9,98,86,20.1,7.23,2.33,1.67,2019-01-10 09:00:00
ATL,2019-01-10,10,90,64,19.22,6.34,4.72,1.49,2019-01-10 10:00:00
ATL,2019-01-10,11,64,60,18.83,5.93,1.43,2.15,2019-01-10 11:00:00
ATL,2019-01-10,12,69,59,17.45,4.51,1.33,1.61,2019-01-10 12:00:00
ATL,2019-01-10,13,67,76,15.95,3.54,1.51,1.24,2019-01-10 13:00:00
ATL,2019-01-10,14,64,90,16.32,3.73,1.95,1.76,2019-01-10 14:00:00
ATL,2019-01-10,15,91,77,18.77,6.1,1.16,1.76,2019-01-10 15:00:00
ATL,2019-01-10,16,73,60,17.07,4.24,1.08,1.03,2019-01-10 16:00:00
ATL,2019-01-10,17,68,71,15.41,2.73,2.35,1.86,2019-01-10 17:00:00
ATL,2019-01-10,18,56,82,18.73,5.67,1.09,1.73,2019-01-10 18:00:00
ATL,2019-01-10,19,89,86,17.16,4.49,0.85,2.15,2019-01-10 19:00:00
ATL,2019-01-10,20,59,102,18.2,5.32,1.23,3.17,2019-01-10 20:00:00
ATL,2019-01-10,21,95,59,25.86,13.12,1.78,5.19,2019-01-10 21:00:00
ATL,2019-01-10,22,55,26,16.98,3.67,1.46,1.23,2019-01-10 22:00:00
ATL,2019-01-10,23,11,15,13.35,1.18,0.78,2.08,2019-01-10 23:00:00
ATL,2019-01-11,0,1,7,13.5,1.0,0.78,0.44,2019-01-11 00:00:00
ATL,2019-01-11,1,0,0,28.0,15.9,0.0,0.0,2019-01-11 01:00:00
ATL,2019-01-11,2,0,0,20.0,7.9,1.0,2.0,2019-01-11 02:00:00
ATL,2019-01-11,3,0,0,15.0,2.9,0.0,2.0,2019-01-11 03:00:00
ATL,2019-01-11,4,0,0,19.0,6.9,1.75,1.25,2019-01-11 04:00:00
ATL,2019-01-11,5,4,10,17.33,5.07,19.61,0.29,2019-01-11 05:00:00
ATL,2019-01-11,6,21,21,19.13,7.1,1.04,2.01,2019-01-11 06:00:00
ATL,2019-01-11,7,44,50,20.76,8.5,1.54,0.98,2019-01-11 07:00:00
ATL,2019-01-11,8,82,91,13.9,2.1,1.97,3.52,2019-01-11 08:00:00
ATL,2019-01-11,9,99,86,16.59,4.32,1.93,3.74,2019-01-11 09:00:00
ATL,2019-01-11,10,89,66,19.52,6.73,1.33,2.45,2019-01-11 10:00:00
ATL,2019-01-11,11,64,61,18.3,5.67,1.11,2.09,2019-01-11 11:00:00
ATL,2019-01-11,12,70,59,14.34,2.44,1.14,1.6,2019-01-11 12:00:00
ATL,2019-01-11,13,68,75,12.96,1.54,1.7,1.79,2019-01-11 13:00:00
ATL,2019-01-11,14,64,89,12.88,1.48,1.39,1.88,2019-01-11 14:00:00
ATL,2019-01-11,15,91,80,14.31,2.76,5.22,2.41,2019-01-11 15:00:00
ATL,2019-01-11,16,74,60,14.65,2.71,1.35,1.08,2019-01-11 16:00:00
ATL,2019-01-11,17,67,71,14.7,2.9,1.07,1.94,2019-01-11 17:00:00
ATL,2019-01-11,18,55,83,17.61,4.76,1.41,2.53,2019-01-11 18:00:00
ATL,2019-01-11,19,89,89,13.47,1.79,0.97,3.63,2019-01-11 19:00:00
ATL,2019-01-11,20,59,100,13.5,1.82,2.32,3.58,2019-01-11 20:00:00
ATL,2019-01-11,21,97,59,18.31,5.8,1.78,4.99,2019-01-11 21:00:00
ATL,2019-01-11,22,53,26,11.96,0.97,0.8,1.63,2019-01-11 22:00:00
ATL,2019-01-11,23,12,16,13.14,1.17,1.94,0.61,2019-01-11 23:00:00
ATL,2019-01-12,0,0,7,12.0,0.0,0.78,0.8,2019-01-12 00:00:00
ATL,2019-01-12,1,0,0,17.0,4.1,0.0,0.0,2019-01-12 01:00:00
ATL,2019-01-12,2,1,0,0.0,0.0,0.0,0.0,2019-01-12 02:00:00
ATL,2019-01-12,3,0,0,14.0,1.9,0.0,2.0,2019-01-12 03:00:00
ATL,2019-01-12,4,0,0,0.0,0.0,0.0,2.0,2019-01-12 04:00:00
ATL,2019-01-12,5,5,7,15.0,2.75,50.92,1.13,2019-01-12 05:00:00
ATL,2019-01-12,6,11,4,13.5,2.03,1.27,0.63,2019-01-12 06:00:00
ATL,2019-01-12,7,19,41,15.11,3.04,2.95,0.97,2019-01-12 07:00:00
ATL,2019-01-12,8,43,94,13.18,1.56,4.52,2.46,2019-01-12 08:00:00
ATL,2019-01-12,9,96,56,16.79,4.6,4.4,2.68,2019-01-12 09:00:00
ATL,2019-01-12,10,87,53,21.12,8.28,2.27,4.29,2019-01-12 10:00:00
ATL,2019-01-12,11,60,40,15.45,3.41,1.79,3.51,2019-01-12 11:00:00
ATL,2019-01-12,12,62,45,12.65,1.07,2.89,1.32,2019-01-12 12:00:00
ATL,2019-01-12,13,50,60,12.63,1.41,3.05,1.55,2019-01-12 13:00:00
ATL,2019-01-12,14,36,57,11.44,1.14,3.61,1.43,2019-01-12 14:00:00
ATL,2019-01-12,15,49,73,12.47,2.16,3.09,0.92,2019-01-12 15:00:00
ATL,2019-01-12,16,61,49,13.17,1.51,2.74,2.14,2019-01-12 16:00:00
ATL,2019-01-12,17,41,79,15.05,3.04,5.09,3.03,2019-01-12 17:00:00
ATL,2019-01-12,18,57,69,17.68,5.19,4.04,3.78,2019-01-12 18:00:00
ATL,2019-01-12,19,60,62,16.63,4.06,3.66,3.79,2019-01-12 19:00:00
ATL,2019-01-12,20,31,43,13.52,1.89,3.45,3.0,2019-01-12 20:00:00
ATL,2019-01-12,21,43,19,12.33,1.06,1.27,1.2,2019-01-12 21:00:00
ATL,2019-01-12,22,63,11,15.94,3.58,2.1,2.79,2019-01-12 22:00:00
ATL,2019-01-12,23,1,7,14.0,0.2,1.38,2.0,2019-01-12 23:00:00
ATL,2019-01-13,0,1,11,13.5,0.6,3.0,3.46,2019-01-13 00:00:00
ATL,2019-01-13,1,0,0,16.0,3.05,1.0,0.77,2019-01-13 01:00:00
ATL,2019-01-13,2,3,0,14.5,2.4,0.0,0.0,2019-01-13 02:00:00
ATL,2019-01-13,3,0,0,11.0,0.0,0.0,2.0,2019-01-13 03:00:00
ATL,2019-01-13,4,0,0,0.0,0.0,0.0,0.0,2019-01-13 04:00:00
ATL,2019-01-13,5,3,10,11.57,1.13,75.83,1.92,2019-01-13 05:00:00
ATL,2019-01-13,6,11,7,15.2,3.39,0.0,5.35,2019-01-13 06:00:00
ATL,2019-01-13,7,20,26,11.71,0.9,3.56,2.11,2019-01-13 07:00:00
ATL,2019-01-13,8,33,77,13.6,1.77,6.19,1.76,2019-01-13 08:00:00
ATL,2019-01-13,9,103,71,18.02,5.67,3.82,2.71,2019-01-13 09:00:00
ATL,2019-01-13,10,75,52,22.21,9.06,2.2,4.86,2019-01-13 10:00:00
ATL,2019-01-13,11,58,57,17.69,5.48,2.34,3.27,2019-01-13 11:00:00
ATL,2019-01-13,12,70,49,16.38,3.88,2.58,2.46,2019-01-13 12:00:00
ATL,2019-01-13,13,68,80,16.59,3.96,3.98,2.43,2019-01-13 13:00:00
ATL,2019-01-13,14,61,78,15.45,2.96,4.29,1.85,2019-01-13 14:00:00
ATL,2019-01-13,15,83,77,16.42,3.59,4.15,2.4,2019-01-13 15:00:00
ATL,2019-01-13,16,75,63,14.72,2.48,1.63,2.42,2019-01-13 16:00:00
ATL,2019-01-13,17,69,73,17.59,5.08,2.47,3.06,2019-01-13 17:00:00
ATL,2019-01-13,18,60,84,16.78,3.92,2.6,2.19,2019-01-13 18:00:00
ATL,2019-01-13,19,85,86,16.07,3.51,2.37,2.77,2019-01-13 19:00:00
