airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
LAX,2019-01-01,0,20,10,19,7,78.95,57.89,71.43,5.53,20.63,8.51,11.95,8.71,3.14,8.29,8.29
LAX,2019-01-01,1,4,3,4,1,100.0,100.0,100.0,0.0,20.75,8.9,1.75,11.0,1.8,12.0,12.0
LAX,2019-01-01,2,2,1,1,1,100.0,100.0,0.0,0.0,11.0,0.0,0.0,0.0,2.8,5.0,123.0
LAX,2019-01-01,3,0,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6.0,3.1,14.0,0.0
LAX,2019-01-01,4,0,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.2,21.0,22.25
LAX,2019-01-01,5,9,6,9,5,100.0,88.89,20.0,1.11,17.67,9.07,7.22,1.0,1.28,21.0,28.8
LAX,2019-01-01,6,31,26,30,22,96.67,93.33,63.64,5.23,16.67,5.34,7.83,4.45,4.6,10.18,28.5
LAX,2019-01-01,7,50,41,49,38,87.76,71.43,78.95,6.55,17.29,6.08,10.8,2.53,8.19,6.89,16.47
LAX,2019-01-01,8,77,51,78,52,80.77,75.64,82.69,12.47,18.72,6.81,17.9,2.52,11.94,6.58,8.46
LAX,2019-01-01,9,57,51,61,49,70.49,63.93,79.59,24.18,16.92,5.34,28.11,1.71,10.95,2.9,10.94
LAX,2019-01-01,10,62,60,64,58,84.38,73.44,65.52,9.91,18.14,6.56,14.66,1.97,10.99,4.53,26.86
LAX,2019-01-01,11,62,52,62,53,64.52,50.0,81.13,20.73,19.13,7.31,26.69,3.53,9.29,3.89,9.13
LAX,2019-01-01,12,52,48,53,46,75.47,67.92,76.09,17.09,16.38,4.83,20.75,2.04,7.16,1.87,17.43
LAX,2019-01-01,13,51,49,53,49,77.36,69.81,85.71,9.94,15.68,4.22,12.68,3.27,4.24,3.8,6.78
LAX,2019-01-01,14,40,50,40,51,65.0,62.5,74.51,18.02,15.65,4.28,20.9,1.37,3.46,1.25,18.25
LAX,2019-01-01,15,54,46,55,46,74.55,69.09,82.61,16.22,17.69,6.52,20.8,1.98,3.66,1.78,12.98
LAX,2019-01-01,16,40,47,40,50,77.5,65.0,78.0,15.03,17.68,6.6,19.95,1.46,5.83,3.12,25.08
LAX,2019-01-01,17,48,58,47,61,91.49,85.11,80.33,8.02,16.32,4.78,11.49,1.84,4.92,0.84,12.13
LAX,2019-01-01,18,43,61,47,62,70.21,68.09,79.03,32.36,14.7,3.56,34.55,2.32,4.84,1.32,14.82
LAX,2019-01-01,19,41,39,44,41,75.0,72.73,87.8,16.8,14.68,3.48,18.7,1.95,4.6,0.68,8.29
LAX,2019-01-01,20,30,56,29,58,86.21,79.31,77.59,10.1,14.45,3.61,12.34,2.64,4.57,4.31,14.33
LAX,2019-01-01,21,39,59,40,59,80.0,67.5,69.49,7.58,16.77,5.7,11.85,11.42,6.98,12.29,25.41
LAX,2019-01-01,22,43,43,43,45,86.05,69.77,77.78,6.09,18.05,6.24,10.77,1.44,7.68,3.51,16.38
LAX,2019-01-01,23,45,32,46,30,67.39,52.17,53.33,13.87,22.0,9.3,21.78,3.1,5.23,8.6,23.57
LAX,2019-01-02,0,21,16,22,12,90.91,59.09,75.0,3.36,24.68,12.18,13.64,2.75,4.98,9.33,16.08
LAX,2019-01-02,1,3,4,3,5,100.0,100.0,80.0,0.0,22.0,9.2,4.0,9.0,4.04,3.0,15.0
LAX,2019-01-02,2,3,1,2,5,100.0,100.0,40.0,0.0,23.0,11.6,1.5,4.6,9.24,8.2,54.4
LAX,2019-01-02,3,2,1,2,2,100.0,100.0,100.0,0.0,12.5,1.1,1.0,0.0,16.6,11.5,4.5
LAX,2019-01-02,4,0,3,5,6,80.0,80.0,50.0,7.0,10.2,0.04,6.8,1.5,6.83,14.0,20.67
LAX,2019-01-02,5,9,6,11,9,90.91,81.82,55.56,3.36,17.18,6.39,8.45,0.56,2.11,7.78,17.67
LAX,2019-01-02,6,37,25,42,27,78.57,69.05,66.67,6.02,19.29,7.44,11.83,4.41,5.46,9.81,21.22
LAX,2019-01-02,7,54,48,61,51,93.44,78.69,80.39,4.39,19.15,7.57,9.36,2.55,7.22,5.61,12.96
LAX,2019-01-02,8,79,54,83,55,77.11,68.67,80.0,15.24,20.0,8.05,21.47,2.11,11.05,5.45,15.25
LAX,2019-01-02,9,59,58,60,58,75.0,68.33,84.48,15.03,17.93,6.34,19.62,1.21,7.98,1.59,10.66
LAX,2019-01-02,10,66,62,64,60,78.13,67.19,76.67,15.7,18.77,7.05,21.08,8.2,12.59,10.77,19.12
LAX,2019-01-02,11,67,49,74,51,66.22,52.7,86.27,23.05,19.86,8.03,29.65,14.12,6.54,10.16,20.53
LAX,2019-01-02,12,50,47,49,50,89.8,77.55,86.0,7.51,17.37,5.45,11.29,1.62,5.17,2.24,17.1
LAX,2019-01-02,13,45,50,46,52,78.26,69.57,84.62,22.96,17.5,5.67,27.07,2.44,4.49,2.69,12.31
LAX,2019-01-02,14,44,48,46,50,78.26,76.09,80.0,15.63,15.13,4.2,18.35,2.12,3.34,1.58,17.28
LAX,2019-01-02,15,51,45,52,47,82.69,75.0,80.85,12.13,17.27,5.31,15.67,3.45,4.14,2.66,8.74
LAX,2019-01-02,16,43,52,43,56,81.4,76.74,78.57,8.09,16.33,5.46,11.33,1.55,4.78,2.59,8.23
LAX,2019-01-02,17,50,67,53,68,66.04,58.49,73.53,18.04,17.51,5.82,22.64,3.6,4.7,2.26,17.9
LAX,2019-01-02,18,46,61,46,62,71.74,50.0,74.19,18.33,20.87,9.05,25.17,4.89,5.56,3.29,16.69
LAX,2019-01-02,19,43,45,49,46,67.35,63.27,80.43,18.08,14.69,3.77,20.61,2.43,4.62,1.72,11.61
LAX,2019-01-02,20,35,65,33,67,60.61,57.58,76.12,21.7,15.73,4.77,25.21,2.45,6.76,4.06,11.3
LAX,2019-01-02,21,45,63,47,64,74.47,63.83,67.19,14.81,19.11,7.46,20.11,2.84,11.93,5.97,22.0
LAX,2019-01-02,22,49,43,50,46,66.0,56.0,58.7,20.26,18.7,7.24,26.38,1.43,12.92,7.26,31.65
LAX,2019-01-02,23,49,35,48,35,62.5,54.17,62.86,20.94,21.63,9.06,28.04,1.51,8.0,3.14,15.4
LAX,2019-01-03,0,20,11,21,18,57.14,47.62,83.33,13.19,20.19,7.44,18.24,2.0,5.33,3.22,5.56
LAX,2019-01-03,1,3,2,5,2,100.0,100.0,50.0,0.6,18.8,5.6,2.8,13.0,1.9,0.0,20.0
LAX,2019-01-03,2,3,1,4,4,75.0,75.0,100.0,9.0,15.5,4.1,10.25,6.25,6.52,3.0,1.5
LAX,2019-01-03,3,1,0,2,3,100.0,100.0,66.67,0.0,12.5,1.1,1.0,1.67,8.1,5.0,33.33
LAX,2019-01-03,4,0,5,4,9,100.0,75.0,77.78,0.0,18.5,6.9,6.25,0.11,6.04,3.56,9.44
LAX,2019-01-03,5,8,6,11,10,100.0,90.91,80.0,0.0,17.27,8.06,6.45,1.9,2.21,4.7,13.8
LAX,2019-01-03,6,37,23,48,28,89.58,77.08,71.43,2.77,19.13,7.53,7.21,4.29,4.12,4.79,12.5
LAX,2019-01-03,7,55,48,56,50,91.07,73.21,78.0,3.75,18.68,7.34,9.55,2.22,8.18,7.66,9.12
LAX,2019-01-03,8,76,54,80,54,78.75,60.0,81.48,9.76,21.01,9.11,16.98,3.56,11.06,4.11,9.93
LAX,2019-01-03,9,59,59,66,58,80.3,63.64,89.66,9.64,20.21,8.27,16.18,2.67,9.34,2.97,6.47
LAX,2019-01-03,10,64,60,65,61,80.0,66.15,83.61,8.8,20.18,8.57,15.22,2.46,10.68,2.93,6.75
LAX,2019-01-03,11,63,52,65,57,84.62,66.15,73.68,11.51,20.54,8.55,17.89,2.42,7.39,3.33,10.63
LAX,2019-01-03,12,54,52,54,53,75.93,61.11,77.36,11.44,16.52,5.07,15.67,1.6,6.7,2.6,10.19
LAX,2019-01-03,13,48,47,50,48,80.0,76.0,85.42,13.56,16.72,5.42,16.94,1.46,4.71,1.4,7.35
LAX,2019-01-03,14,41,45,49,48,75.51,65.31,87.5,14.84,17.04,5.25,18.98,1.4,3.81,1.35,28.17
LAX,2019-01-03,15,51,46,51,46,90.2,84.31,82.61,15.24,16.59,5.0,18.65,1.96,4.75,0.67,15.48
LAX,2019-01-03,16,44,51,47,55,80.85,72.34,74.55,11.11,16.85,5.5,15.28,1.05,3.36,2.24,15.87
LAX,2019-01-03,17,45,57,48,59,93.75,87.5,79.66,2.27,17.25,5.61,5.92,1.93,3.52,1.78,23.37
LAX,2019-01-03,18,47,60,49,61,81.63,75.51,83.61,13.67,15.73,4.44,16.39,2.31,5.29,3.18,6.95
LAX,2019-01-03,19,40,41,45,41,84.44,75.56,85.37,13.22,14.78,3.82,15.53,2.34,4.96,1.59,19.34
LAX,2019-01-03,20,32,61,32,63,90.63,87.5,85.71,8.94,14.16,3.46,10.88,2.35,5.56,1.94,5.63
LAX,2019-01-03,21,40,64,42,67,85.71,76.19,76.12,4.4,16.86,5.34,7.88,2.27,10.56,3.97,15.79
LAX,2019-01-03,22,43,42,44,44,84.09,75.0,75.0,5.95,17.64,5.71,10.14,1.64,13.57,5.34,11.8
LAX,2019-01-03,23,46,32,47,32,63.83,51.06,68.75,25.51,21.64,9.21,32.96,0.31,8.07,1.56,22.53
LAX,2019-01-04,0,21,11,22,14,72.73,59.09,64.29,12.09,22.68,10.26,20.77,0.86,9.01,4.36,54.07
LAX,2019-01-04,1,3,2,4,2,50.0,50.0,50.0,170.5,18.5,5.0,175.0,8.5,2.95,7.5,10.0
LAX,2019-01-04,2,3,1,3,2,66.67,66.67,100.0,9.67,21.33,9.53,15.67,6.0,4.45,2.0,0.0
LAX,2019-01-04,3,1,2,2,5,50.0,50.0,40.0,26.0,12.0,0.6,26.5,2.0,4.5,5.6,14.2
LAX,2019-01-04,4,1,3,1,11,0.0,0.0,81.82,16.0,13.0,1.2,17.0,0.09,4.33,3.36,7.27
LAX,2019-01-04,5,10,6,14,8,85.71,78.57,87.5,5.36,16.57,6.84,10.71,0.38,1.99,1.75,5.63
LAX,2019-01-04,6,36,23,45,24,91.11,86.67,83.33,3.76,18.33,6.5,7.38,1.88,3.56,2.0,6.29
LAX,2019-01-04,7,53,49,57,50,92.98,85.96,88.0,2.51,17.65,6.15,5.96,1.58,5.03,4.44,4.7
LAX,2019-01-04,8,76,53,77,53,92.21,63.64,86.79,5.13,23.51,11.47,13.79,1.79,10.74,4.47,7.79
LAX,2019-01-04,9,58,58,61,55,85.25,73.77,87.27,14.84,20.03,8.06,20.74,1.45,7.17,2.04,5.02
LAX,2019-01-04,10,62,57,63,56,88.89,76.19,87.5,5.79,20.33,8.65,11.98,1.32,10.23,2.96,8.52
LAX,2019-01-04,11,62,51,61,51,81.97,60.66,82.35,10.25,23.9,11.79,19.66,2.31,9.14,2.57,8.22
LAX,2019-01-04,12,50,52,49,53,83.67,77.55,94.34,8.41,16.71,5.3,12.14,1.7,5.66,1.43,3.34
LAX,2019-01-04,13,48,49,50,49,88.0,84.0,87.76,6.18,13.9,2.89,7.22,1.37,3.41,1.04,4.0
LAX,2019-01-04,14,42,45,42,49,83.33,80.95,87.76,7.38,15.6,4.12,9.79,1.02,2.75,0.69,6.43
LAX,2019-01-04,15,51,45,53,48,84.91,79.25,89.58,5.83,16.36,4.77,9.06,2.54,4.9,1.83,4.4
LAX,2019-01-04,16,43,49,46,55,86.96,80.43,80.0,7.02,15.87,4.74,9.83,1.65,4.44,2.44,10.8
LAX,2019-01-04,17,47,61,48,61,79.17,79.17,80.33,9.46,15.02,3.45,11.48,1.36,4.89,2.1,8.25
LAX,2019-01-04,18,46,62,47,63,87.23,87.23,82.54,5.77,15.49,4.0,7.85,2.32,4.35,2.32,6.19
LAX,2019-01-04,19,43,39,45,41,75.56,68.89,80.49,10.49,16.09,4.77,14.04,2.49,5.28,2.71,15.68
LAX,2019-01-04,20,35,62,36,62,69.44,63.89,79.03,13.94,16.72,6.25,18.69,1.82,6.54,3.15,10.56
LAX,2019-01-04,21,43,61,44,65,90.91,68.18,75.38,4.05,20.86,8.99,10.75,4.38,8.52,6.4,13.37
LAX,2019-01-04,22,41,43,41,47,73.17,60.98,78.72,11.85,19.54,7.35,18.1,2.09,9.19,4.74,9.77
LAX,2019-01-04,23,47,32,47,31,74.47,48.94,87.1,10.09,25.79,13.2,21.13,1.42,6.87,1.19,4.03
LAX,2019-01-05,0,20,9,20,13,75.0,70.0,84.62,8.4,23.45,10.65,16.9,1.46,6.01,5.38,5.85
LAX,2019-01-05,1,4,2,4,2,75.0,50.0,100.0,16.75,23.5,10.85,21.75,7.0,3.2,1.5,0.0
LAX,2019-01-05,2,3,1,1,1,0.0,0.0,100.0,21.0,18.0,6.2,27.0,3.0,0.8,0.0,0.0
LAX,2019-01-05,3,1,2,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12.0,3.1,0.0,0.0
LAX,2019-01-05,4,0,4,4,6,100.0,100.0,66.67,1.25,11.75,2.1,2.5,2.0,5.02,4.83,21.5
LAX,2019-01-05,5,5,6,13,9,76.92,61.54,77.78,11.0,16.31,5.29,15.15,1.0,2.13,6.33,11.0
LAX,2019-01-05,6,29,20,34,22,91.18,85.29,72.73,4.35,18.65,6.81,8.26,0.68,2.85,2.18,11.59
LAX,2019-01-05,7,44,37,46,38,91.3,82.61,86.84,2.72,18.43,6.91,6.93,1.34,5.73,4.0,6.87
