airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
LGB,2023-01-01,7,7,2,8,2,75.0,75.0,100.0,38.5,11.13,1.34,39.13,1.5,0.75,0.0,0.0
LGB,2023-01-01,8,4,1,4,1,50.0,50.0,100.0,66.0,12.0,2.15,68.0,1.0,2.5,0.0,0.0
LGB,2023-01-01,9,4,5,4,7,75.0,75.0,42.86,46.75,13.5,2.98,49.75,4.57,4.93,7.29,60.71
LGB,2023-01-01,10,4,2,5,2,40.0,40.0,50.0,62.8,10.6,1.22,63.0,1.5,0.0,0.0,19.0
LGB,2023-01-01,11,3,4,3,4,100.0,100.0,75.0,2.67,13.33,3.2,5.67,2.0,1.75,0.0,17.0
LGB,2023-01-01,12,3,5,3,5,33.33,33.33,40.0,34.67,13.0,2.87,36.67,3.4,1.7,20.6,23.6
LGB,2023-01-01,13,5,1,5,1,20.0,20.0,100.0,33.0,9.2,0.16,31.4,4.0,20.5,4.0,4.0
LGB,2023-01-01,14,1,2,1,2,0.0,0.0,100.0,22.0,7.0,0.0,18.0,0.0,0.75,0.0,0.0
LGB,2023-01-01,15,3,3,3,4,100.0,100.0,25.0,0.0,8.33,0.0,0.0,3.25,0.0,2.5,31.75
LGB,2023-01-01,16,3,4,3,4,33.33,33.33,75.0,74.33,9.67,0.2,72.67,2.75,0.13,4.75,23.25
LGB,2023-01-01,17,4,1,5,2,40.0,40.0,0.0,30.6,10.2,0.56,30.2,5.0,0.0,6.0,45.5
LGB,2023-01-01,18,0,2,0,2,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,47.0
LGB,2023-01-01,19,3,5,3,5,66.67,66.67,40.0,39.0,10.67,0.2,38.67,1.4,0.8,0.0,24.6
LGB,2023-01-01,20,2,3,2,3,0.0,0.0,100.0,51.5,8.0,0.0,48.5,1.67,2.33,0.0,0.0
LGB,2023-01-01,21,0,6,0,6,0.0,0.0,16.67,0.0,0.0,0.0,0.0,3.17,2.08,2.17,24.5
LGB,2023-01-01,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGB,2023-01-02,6,1,0,1,0,100.0,100.0,0.0,0.0,22.0,9.6,0.0,0.0,0.0,0.0,0.0
LGB,2023-01-02,7,6,0,6,0,83.33,83.33,0.0,7.0,10.83,0.9,6.5,0.0,0.0,0.0,0.0
LGB,2023-01-02,8,5,4,5,4,60.0,60.0,100.0,27.4,9.0,0.06,25.8,1.25,1.75,0.0,0.0
LGB,2023-01-02,9,3,5,3,5,100.0,100.0,80.0,9.0,10.33,0.87,8.33,1.4,3.6,1.6,13.2
LGB,2023-01-02,10,5,2,5,2,80.0,60.0,50.0,17.0,11.0,0.88,16.8,2.0,0.0,0.0,40.5
LGB,2023-01-02,11,3,1,4,2,25.0,25.0,0.0,40.5,13.0,2.15,42.25,0.5,0.0,4.0,47.0
LGB,2023-01-02,12,1,3,2,3,100.0,100.0,66.67,0.0,15.5,4.8,3.5,0.33,0.17,0.0,6.0
LGB,2023-01-02,13,2,3,2,3,100.0,50.0,100.0,7.0,12.5,3.15,10.0,3.33,0.0,4.67,5.67
LGB,2023-01-02,14,4,2,4,2,50.0,25.0,50.0,17.0,9.5,0.83,16.0,0.0,0.25,0.0,24.0
LGB,2023-01-02,15,2,3,2,3,100.0,100.0,33.33,5.0,11.5,1.15,5.5,3.33,0.0,6.67,55.67
LGB,2023-01-02,16,3,2,3,2,0.0,0.0,0.0,85.67,18.33,7.07,92.67,8.0,0.0,17.5,39.5
LGB,2023-01-02,17,4,4,4,4,25.0,25.0,25.0,23.75,11.0,1.7,24.5,4.25,3.25,1.25,30.75
LGB,2023-01-02,18,3,3,3,6,0.0,0.0,50.0,54.0,9.0,0.0,52.0,1.0,3.17,6.17,23.5
LGB,2023-01-02,19,3,6,3,6,33.33,33.33,33.33,47.33,13.0,3.1,49.33,3.67,0.67,6.5,43.33
LGB,2023-01-02,20,1,3,1,2,0.0,0.0,50.0,38.0,8.0,0.0,35.0,0.5,1.25,1.0,16.0
