DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyRelativeHumidity,HourlyVisibility,HourlyWindDirection,HourlyWindSpeed
2019-01-01T16:51:00,32,46.0,0.00,,58.0,10.00,310,22.0
2019-01-01T17:51:00,31,45.0,0.00,,58.0,10.00,310,16.0
2019-01-01T18:51:00,32,44.0,0.00,,63.0,10.00,320,24.0
2019-01-01T19:00:00,32,44.0,,,63.0,9.94,320,24.0
2019-01-01T19:51:00,31,44.0,0.00,,60.0,10.00,310,20.0
2019-01-01T20:51:00,30,43.0,0.00,,60.0,10.00,320,15.0
2019-01-01T21:51:00,29,42.0,0.00,,60.0,10.00,300,15.0
2019-01-01T22:00:00,29,42.0,,,60.0,9.94,300,15.0
2019-01-01T22:51:00,27,42.0,0.00,,55.0,10.00,320,18.0
2019-01-01T23:51:00,27,41.0,0.00,,57.0,10.00,320,17.0
2019-01-02T00:51:00,27,38.0,0.00,,65.0,10.00,330,11.0
2019-01-02T01:00:00,27,38.0,,,65.0,9.94,330,11.0
2019-01-02T01:51:00,27,37.0,0.00,,67.0,10.00,330,8.0
2019-01-02T02:51:00,27,37.0,0.00,,67.0,10.00,320,11.0
2019-01-02T03:51:00,25,37.0,0.00,,62.0,10.00,330,14.0
2019-01-02T04:00:00,25,37.0,,,62.0,9.94,330,14.0
2019-01-02T04:51:00,24,36.0,0.00,,62.0,10.00,350,7.0
2019-01-02T05:51:00,24,35.0,0.00,,64.0,10.00,360,8.0
2019-01-02T06:51:00,24,35.0,0.00,,64.0,10.00,020,7.0
2019-01-02T07:00:00,24,35.0,,,64.0,9.94,020,7.0
2019-01-02T07:51:00,25,35.0,0.00,,67.0,10.00,020,5.0
2019-01-02T08:51:00,26,35.0,0.00,,70.0,10.00,050,6.0
2019-01-02T09:51:00,23,36.0,0.00,,59.0,10.00,070,8.0
2019-01-02T10:00:00,23,36.0,,,59.0,9.94,070,8.0
2019-01-02T10:51:00,23,37.0,0.00,,57.0,10.00,010,6.0
2019-01-02T11:51:00,24,38.0,0.00,,57.0,10.00,000,0.0
2019-01-02T12:51:00,23,38.0,0.00,,55.0,10.00,250,3.0
2019-01-02T13:00:00,23,38.0,,,55.0,9.94,250,3.0
2019-01-02T13:51:00,26,38.0,0.00,,62.0,10.00,160,6.0
2019-01-02T14:51:00,26,37.0,0.00,,65.0,10.00,150,9.0
2019-01-02T15:51:00,26,36.0,0.00,,67.0,10.00,130,8.0
2019-01-02T16:00:00,26,36.0,,,67.0,9.94,130,8.0
2019-01-02T16:51:00,25,35.0,0.00,,67.0,10.00,130,8.0
2019-01-02T17:51:00,25,36.0,0.00,,64.0,10.00,110,10.0
2019-01-02T18:51:00,25,36.0,0.00,,64.0,10.00,150,7.0
2019-01-02T19:00:00,25,36.0,,,64.0,9.94,150,7.0
2019-01-02T19:51:00,26,37.0,0.00,,65.0,10.00,140,10.0
2019-01-02T20:51:00,28,38.0,0.00,,68.0,10.00,140,11.0
2019-01-02T21:51:00,29,39.0,0.00,,67.0,10.00,150,13.0
2019-01-02T22:00:00,29,39.0,,,67.0,9.94,150,13.0
2019-01-02T22:51:00,31,40.0,0.00,,70.0,10.00,170,9.0
2019-01-02T23:23:00,32,40.0,,,73.0,10.00,160,10.0
2019-01-02T23:51:00,33,40.0,0.00,,77.0,10.00,180,10.0
2019-01-03T00:51:00,35,40.0,0.00,,83.0,10.00,170,9.0
2019-01-03T01:00:00,35,40.0,,,83.0,9.94,170,9.0
2019-01-03T01:51:00,37,40.0,T,-RA:02 |RA |RA,89.0,10.00,100,3.0
2019-01-03T02:51:00,39,40.0,T,,97.0,10.00,060,5.0
2019-01-03T03:51:00,38,40.0,0.00,,93.0,10.00,140,5.0
2019-01-03T04:00:00,38,40.0,,,93.0,9.94,140,5.0
2019-01-03T04:45:00,39,39.0,,,100.0,10.00,040,3.0
2019-01-03T04:51:00,39,40.0,0.00,,97.0,10.00,000,0.0
2019-01-03T05:49:00,39,41.0,,,93.0,10.00,000,0.0
2019-01-03T05:51:00,40,41.0,0.00,,96.0,10.00,000,0.0
2019-01-03T06:51:00,42,43.0,0.00,,97.0,10.00,230,8.0
2019-01-03T07:00:00,42,43.0,,,97.0,9.94,230,8.0
2019-01-03T07:51:00,40,44.0,0.00,,85.0,10.00,260,14.0
2019-01-03T08:29:00,39,44.0,,,83.0,10.00,270,13.0
2019-01-03T08:51:00,39,44.0,0.00,,83.0,10.00,270,13.0
2019-01-03T09:51:00,38,44.0,0.00,,79.0,10.00,290,16.0
2019-01-03T10:00:00,38,44.0,,,79.0,9.94,290,16.0
2019-01-03T10:51:00,35,44.0,0.00,,71.0,10.00,320,20.0
2019-01-03T11:51:00,32,44.0,0.00,,63.0,10.00,340,21.0
2019-01-03T12:51:00,27,44.0,0.00,,51.0,10.00,310,23.0
2019-01-03T13:00:00,27,44.0,,,51.0,9.94,310,23.0
2019-01-03T13:51:00,26,43.0,0.00,,51.0,10.00,330,20.0
2019-01-03T14:51:00,25,42.0,0.00,,51.0,10.00,310,14.0
2019-01-03T15:51:00,26,41.0,0.00,,55.0,10.00,330,21.0
2019-01-03T16:00:00,26,41.0,,,55.0,9.94,330,21.0
2019-01-03T16:51:00,25,40.0,0.00,,55.0,10.00,320,16.0
2019-01-03T17:51:00,24,39.0,0.00,,55.0,10.00,320,16.0
2019-01-03T18:51:00,24,38.0,0.00,,57.0,10.00,330,10.0
2019-01-03T19:00:00,24,38.0,,,57.0,9.94,330,10.0
2019-01-03T19:51:00,24,37.0,0.00,,59.0,10.00,340,10.0
2019-01-03T20:51:00,25,38.0,0.00,,60.0,10.00,330,7.0
2019-01-03T21:51:00,25,39.0,0.00,,57.0,10.00,VRB,3.0
2019-01-03T22:00:00,25,39.0,,,57.0,9.94,,3.0
2019-01-03T22:51:00,26,38.0,0.00,,62.0,10.00,250,9.0
2019-01-03T23:51:00,30,34.0,0.00,,85.0,10.00,220,8.0
2019-01-04T00:51:00,29,36.0,0.00,,76.0,10.00,250,9.0
2019-01-04T01:00:00,29,36.0,,,76.0,9.94,250,9.0
2019-01-04T01:51:00,29,36.0,0.00,,76.0,10.00,250,10.0
2019-01-04T02:51:00,28,36.0,0.00,,73.0,10.00,270,11.0
2019-01-04T03:51:00,28,35.0,0.00,,76.0,10.00,260,14.0
2019-01-04T04:00:00,28,35.0,,,76.0,9.94,260,14.0
2019-01-04T04:51:00,28,35.0,0.00,,76.0,10.00,260,10.0
2019-01-04T05:51:00,28,35.0,0.00,,76.0,10.00,250,8.0
2019-01-04T06:51:00,28,35.0,0.00,,76.0,10.00,250,14.0
2019-01-04T07:00:00,28,35.0,,,76.0,9.94,250,14.0
2019-01-04T07:51:00,29,36.0,0.00,,76.0,10.00,250,13.0
2019-01-04T08:51:00,31,38.0,0.00,,76.0,10.00,240,14.0
2019-01-04T09:51:00,32,40.0,0.00,,73.0,10.00,240,14.0
2019-01-04T10:00:00,32,40.0,,,73.0,9.94,240,14.0
2019-01-04T10:51:00,32,40.0,0.00,,73.0,10.00,240,18.0
2019-01-04T11:51:00,33,42.0,0.00,,71.0,10.00,240,18.0
2019-01-04T12:51:00,34,43.0,0.00,,71.0,10.00,230,18.0
2019-01-04T13:00:00,34,43.0,,,71.0,9.94,230,18.0
2019-01-04T13:51:00,34,44.0,0.00,,68.0,10.00,230,21.0
2019-01-04T14:51:00,35,44.0,0.00,,71.0,10.00,230,16.0
2019-01-04T15:51:00,36,45.0,0.00,,71.0,10.00,220,14.0
2019-01-04T16:00:00,36,45.0,,,71.0,9.94,220,14.0
2019-01-04T16:51:00,36,43.0,0.00,,76.0,10.00,220,11.0
2019-01-04T17:51:00,37,43.0,0.00,,80.0,10.00,220,9.0
2019-01-04T18:51:00,38,44.0,0.00,,79.0,10.00,210,9.0
2019-01-04T19:00:00,38,44.0,,,79.0,9.94,210,9.0
2019-01-04T19:51:00,38,43.0,0.00,,82.0,10.00,210,9.0
2019-01-04T20:51:00,40,44.0,0.00,,85.0,10.00,200,9.0
2019-01-04T21:51:00,41,43.0,0.00,,93.0,10.00,170,5.0
2019-01-04T22:00:00,41,43.0,,,93.0,9.94,170,5.0
2019-01-04T22:51:00,42,44.0,0.00,,93.0,10.00,000,0.0
2019-01-04T23:51:00,43,44.0,0.00,,96.0,10.00,110,3.0
2019-01-05T00:51:00,44,44.0,0.01,-RA:02 BR:1 |RA |RA,100.0,6.00,100,5.0
2019-01-05T01:00:00,44,44.0,,||RA,100.0,5.59,100,5.0
2019-01-05T01:28:00,44,44.0,0.02,-RA:02 BR:1 |RA |RA,100.0,5.00,080,6.0
2019-01-05T01:51:00,44,44.0,0.08,+RA:02 BR:1 |RA |RA,100.0,3.00,060,6.0
2019-01-05T02:13:00,44,44.0,0.06,RA:02 BR:1 |RA |RA,100.0,1.50,090,5.0
2019-01-05T02:49:00,45,45.0,,BR:1 ||,100.0,5.00,060,5.0
2019-01-05T02:51:00,44,44.0,0.07,BR:1 ||,100.0,4.00,060,5.0
2019-01-05T03:49:00,45,45.0,,-RA:02 BR:1 |RA |RA,100.0,2.00,050,8.0
2019-01-05T03:51:00,44,44.0,0.03,-RA:02 BR:1 |RA |RA,100.0,2.00,060,7.0
2019-01-05T04:00:00,44,44.0,,||RA,100.0,1.99,060,7.0
2019-01-05T04:49:00,45,45.0,,-RA:02 BR:1 |RA |RA,100.0,3.00,050,7.0
2019-01-05T04:51:00,44,44.0,0.04,-RA:02 BR:1 |RA |RA,100.0,3.00,060,8.0
2019-01-05T05:49:00,45,45.0,,BR:1 ||,100.0,2.50,050,9.0
2019-01-05T05:51:00,44,44.0,0.01,BR:1 ||,100.0,2.50,050,9.0
2019-01-05T06:51:00,44,44.0,0.00,BR:1 ||,100.0,2.50,050,10.0
2019-01-05T07:00:00,44,44.0,,,100.0,2.49,050,10.0
2019-01-05T07:49:00,45,45.0,,BR:1 ||,100.0,1.50,040,13.0
2019-01-05T07:51:00,45,45.0,0.01,BR:1 ||,100.0,1.50,050,13.0
2019-01-05T08:49:00,45,45.0,,-RA:02 BR:1 |RA |RA,100.0,2.50,040,15.0
2019-01-05T08:51:00,45,45.0,0.04,-RA:02 BR:1 |RA |RA,100.0,2.50,040,13.0
2019-01-05T09:49:00,45,45.0,,-RA:02 BR:1 |RA |RA,100.0,3.00,040,13.0
2019-01-05T09:51:00,45,45.0,0.01,-RA:02 BR:1 |RA |RA,100.0,3.00,040,11.0
2019-01-05T10:00:00,45,45.0,,||RA,100.0,2.98,040,11.0
2019-01-05T10:20:00,46,46.0,0.01,-RA:02 BR:1 |RA |RA,100.0,3.00,030,9.0
2019-01-05T10:51:00,46,46.0,0.05,-RA:02 BR:1 |RA |RA,100.0,3.00,020,11.0
2019-01-05T11:51:00,45,45.0,0.01,-RA:02 BR:1 |RA |RA,100.0,3.00,020,16.0
2019-01-05T12:09:00,46,46.0,T,-RA:02 BR:1 |RA |RA,100.0,2.50,020,16.0
2019-01-05T12:49:00,45,46.0,,-RA:02 BR:1 |RA |RA,93.0,4.00,020,17.0
2019-01-05T12:51:00,46,46.0,T,-RA:02 BR:1 |RA |RA,100.0,4.00,020,18.0
2019-01-05T13:00:00,46,46.0,,||RA,100.0,3.73,020,18.0
2019-01-05T13:51:00,46,46.0,0.01,-RA:02 BR:1 |RA |RA,100.0,3.00,360,20.0
2019-01-05T14:49:00,45,46.0,,BR:1 ||,93.0,2.00,010,17.0
2019-01-05T14:51:00,45,45.0,T,BR:1 ||,100.0,2.00,010,16.0
2019-01-05T15:09:00,45,46.0,,,96.0,10.00,010,13.0
2019-01-05T15:51:00,46,46.0,T,-RA:02 |RA |RA,100.0,10.00,340,15.0
2019-01-05T16:00:00,46,46.0,,||RA,100.0,9.94,340,15.0
2019-01-05T16:06:00,45,46.0,0.01,-RA:02 BR:1 |RA |RA,96.0,3.00,320,20.0
2019-01-05T16:26:00,43,44.0,0.01,-RA:02 BR:1 |RA |RA,96.0,2.00V,330,23.0
2019-01-05T16:49:00,43,43.0,,-RA:02 BR:1 |RA |RA,100.0,2.50,340,17.0
2019-01-05T16:51:00,43,43.0,0.01,-RA:02 |RA |RA,100.0,2.50,340,18.0
2019-01-05T17:51:00,43,43.0,0.01,-RA:02 BR:1 |RA |RA,100.0,2.50,350,11.0
2019-01-05T18:36:00,44,44.0,T,-RA:02 BR:1 |RA |RA,100.0,3.00,330,14.0
2019-01-05T18:49:00,45,45.0,,-RA:02 BR:1 |RA |RA,100.0,3.00,330,13.0
2019-01-05T18:51:00,44,44.0,0.01,-RA:02 BR:1 |RA |RA,100.0,3.00,330,13.0
2019-01-05T19:00:00,44,44.0,,||RA,100.0,2.98,330,13.0
2019-01-05T19:51:00,43,45.0,T,,93.0,10.00,320,13.0
2019-01-05T20:22:00,42,44.0,,,93.0,10.00,320,15.0
2019-01-05T20:51:00,41,44.0,0.00,,89.0,10.00,320,9.0
2019-01-05T21:51:00,40,44.0,0.00,,85.0,10.00,300,13.0
2019-01-05T22:00:00,40,44.0,,,85.0,9.94,300,13.0
2019-01-05T22:51:00,37,43.0,0.00,,80.0,10.00,280,13.0
2019-01-05T23:51:00,36,41.0,0.00,,82.0,10.00,300,13.0
2019-01-06T00:51:00,34,40.0,0.00,,79.0,10.00,310,8.0
2019-01-06T01:00:00,34,40.0,,,79.0,9.94,310,8.0
2019-01-06T01:51:00,32,40.0,0.00,,73.0,10.00,310,17.0
2019-01-06T02:51:00,33,41.0,0.00,,73.0,10.00,300,11.0
2019-01-06T03:51:00,33,40.0,0.00,,77.0,10.00,280,11.0
2019-01-06T04:00:00,33,40.0,,,77.0,9.94,280,11.0
2019-01-06T04:51:00,35,40.0,0.00,,83.0,10.00,270,10.0
2019-01-06T05:51:00,36,43.0,0.00,,76.0,10.00,270,10.0
2019-01-06T06:51:00,38,43.0,0.00,,82.0,10.00,240,13.0
2019-01-06T07:00:00,38,43.0,,,82.0,9.94,240,13.0
2019-01-06T07:51:00,39,44.0,0.00,,83.0,10.00,240,15.0
2019-01-06T08:51:00,39,45.0,0.00,,80.0,10.00,260,14.0
2019-01-06T09:51:00,39,45.0,0.00,,80.0,10.00,250,15.0
2019-01-06T10:00:00,39,45.0,,,80.0,9.94,250,15.0
2019-01-06T10:51:00,37,47.0,0.00,,69.0,10.00,280,14.0
2019-01-06T11:51:00,35,49.0,0.00,,59.0,10.00,310,21.0
2019-01-06T12:51:00,32,50.0,0.00,,50.0,10.00,290,17.0
2019-01-06T13:00:00,32,50.0,,,50.0,9.94,290,17.0
2019-01-06T13:51:00,24,48.0,0.00,,39.0,10.00,300,22.0
2019-01-06T14:51:00,25,47.0,0.00,,42.0,10.00,320,29.0
2019-01-06T15:51:00,23,46.0,0.00,,40.0,10.00,310,21.0
2019-01-06T16:00:00,23,46.0,,,40.0,9.94,310,21.0
2019-01-06T16:51:00,24,44.0,0.00,,45.0,10.00,310,17.0
2019-01-06T17:51:00,21,41.0,0.00,,45.0,10.00,320,30.0
2019-01-06T18:51:00,20,39.0,0.00,,46.0,10.00,330,31.0
2019-01-06T19:00:00,20,39.0,,,46.0,9.94,330,31.0
2019-01-06T19:51:00,20,38.0,0.00,,48.0,10.00,310,15.0
2019-01-06T20:51:00,17,37.0,0.00,,44.0,10.00,330,29.0
2019-01-06T21:51:00,16,34.0,0.00,,48.0,10.00,330,24.0
2019-01-06T22:00:00,16,34.0,,,48.0,9.94,330,24.0
2019-01-06T22:51:00,15,32.0,0.00,,50.0,10.00,330,23.0
2019-01-06T23:51:00,15,31.0,0.00,,52.0,10.00,330,16.0
2019-01-07T00:51:00,12,30.0,0.00,,47.0,10.00,330,17.0
2019-01-07T01:00:00,12,30.0,,,47.0,9.94,330,17.0
2019-01-07T01:51:00,11,29.0,0.00,,47.0,10.00,320,15.0
2019-01-07T02:51:00,11,28.0,0.00,,49.0,10.00,330,16.0
2019-01-07T03:51:00,9,28.0,0.00,,44.0,10.00,330,14.0
2019-01-07T04:00:00,9,28.0,,,44.0,9.94,330,14.0
2019-01-07T04:51:00,8,27.0,0.00,,45.0,10.00,350,14.0
2019-01-07T05:51:00,10,26.0,0.00,,51.0,10.00,350,9.0
2019-01-07T06:51:00,11,25.0,0.00,,55.0,10.00,350,11.0
2019-01-07T07:00:00,11,25.0,,,55.0,9.94,350,11.0
2019-01-07T07:51:00,11,26.0,0.00,,53.0,10.00,010,10.0
2019-01-07T08:51:00,10,26.0,0.00,,51.0,10.00,360,10.0
2019-01-07T09:51:00,9,27.0,0.00,,46.0,10.00,360,16.0
2019-01-07T10:00:00,9,27.0,,,46.0,9.94,360,16.0
2019-01-07T10:51:00,8,28.0,0.00,,43.0,10.00,340,11.0
2019-01-07T11:51:00,7,29.0,0.00,,39.0,10.00,350,16.0
2019-01-07T12:51:00,7,31.0,0.00,,36.0,10.00,340,13.0
2019-01-07T13:00:00,7,31.0,,,36.0,9.94,340,13.0
2019-01-07T13:51:00,6,31.0,0.00,,35.0,10.00,360,11.0
2019-01-07T14:51:00,5,31.0,0.00,,33.0,10.00,350,7.0
2019-01-07T15:51:00,6,31.0,0.00,,35.0,10.00,360,6.0
2019-01-07T16:00:00,6,31.0,,,35.0,9.94,360,6.0
2019-01-07T16:51:00,6,31.0,0.00,,35.0,10.00,000,0.0
2019-01-07T17:51:00,8,31.0,0.00,,38.0,10.00,060,3.0
2019-01-07T18:51:00,7,31.0,0.00,,36.0,10.00,120,6.0
2019-01-07T19:00:00,7,31.0,,,36.0,9.94,120,6.0
2019-01-07T19:51:00,10,31.0,T,,42.0,10.00,110,5.0
2019-01-07T20:51:00,15,31.0,0.00,,52.0,10.00,100,7.0
2019-01-07T21:51:00,19,33.0,0.00,,56.0,10.00,160,8.0
2019-01-07T22:00:00,19,33.0,,,56.0,9.94,160,8.0
2019-01-07T22:51:00,21,34.0,0.00,,59.0,10.00,160,16.0
2019-01-07T23:51:00,26,35.0,0.00,,70.0,10.00,160,13.0
2019-01-08T00:51:00,28,37.0,0.00,,70.0,10.00,170,10.0
2019-01-08T01:00:00,28,37.0,,,70.0,9.94,170,10.0
2019-01-08T01:49:00,30,37.0,,,75.0,10.00,200,8.0
2019-01-08T01:51:00,30,38.0,0.00,,73.0,10.00,190,9.0
2019-01-08T02:51:00,32,39.0,T,-RA:02 |RA |RA,76.0,10.00,150,13.0
2019-01-08T03:24:00,34,38.0,T,-PL:06 RA:02 |RA PL |RA PL,86.0,10.00,160,14.0
2019-01-08T03:48:00,34,37.0,0.03,-RA:02 |RA |RA,87.0,9.00,160,13.0
2019-01-08T03:51:00,35,38.0,0.04,-RA:02 |RA |RA,89.0,9.00,160,13.0
2019-01-08T04:00:00,35,38.0,,||RA,89.0,8.70,160,13.0
2019-01-08T04:51:00,37,40.0,T,-RA:02 |RA |RA,89.0,10.00,170,11.0
2019-01-08T05:43:00,39,40.0,0.04,-RA:02 |RA |RA,97.0,9.00,160,9.0
2019-01-08T05:51:00,40,40.0,0.04,-RA:02 |RA |RA,100.0,10.00,160,10.0
2019-01-08T06:51:00,41,42.0,T,-DZ:01 BR:1 |DZ |DZ,96.0,6.00,170,8.0
2019-01-08T07:00:00,41,42.0,,||DZ,96.0,5.59,170,8.0
2019-01-08T07:13:00,42,42.0,T,-DZ:01 BR:1 |DZ |DZ,100.0,5.00,160,6.0
2019-01-08T07:22:00,42,42.0,0.01,-DZ:01 BR:1 |DZ |DZ,100.0,2.50,160,6.0
2019-01-08T07:49:00,43,43.0,,-DZ:01 BR:1 |DZ |DZ,100.0,1.50,160,10.0
2019-01-08T07:51:00,42,42.0,0.01,-DZ:01 BR:1 |DZ |DZ,100.0,1.50,160,10.0
2019-01-08T08:26:00,42,42.0,0.01,-DZ:01 BR:1 |DZ |DZ,100.0,1.50,150,5.0
2019-01-08T08:51:00,43,43.0,0.01,-DZ:01 BR:1 |DZ |DZ,100.0,1.50,130,7.0
2019-01-08T09:49:00,43,43.0,,BR:1 ||,100.0,2.50,130,8.0
2019-01-08T09:51:00,44,44.0,T,BR:1 ||,100.0,2.50,130,5.0
2019-01-08T10:00:00,44,44.0,,,100.0,2.49,130,5.0
2019-01-08T10:51:00,45,45.0,0.00,,100.0,2.50,110,9.0
2019-01-08T11:19:00,46,46.0,,BR:1 ||,100.0,3.00,180,3.0
2019-01-08T11:51:00,46,46.0,T,-RA:02 BR:1 |RA |RA,100.0,5.00,180,6.0
2019-01-08T12:30:00,45,45.0,T,-DZ:01 BR:1 |DZ |DZ,100.0,2.00,200,7.0
2019-01-08T12:49:00,45,45.0,,BR:1 ||,100.0,0.75,170,5.0
2019-01-08T12:51:00,45,45.0,T,BR:1 ||,100.0,0.75,180,6.0
2019-01-08T13:00:00,45,45.0,,,100.0,0.75,180,6.0
2019-01-08T13:16:00,45,45.0,,BR:1 ||,100.0,3.00,200,5.0
2019-01-08T13:51:00,45,45.0,0.00,BR:1 ||,100.0,3.00,210,7.0
2019-01-08T14:45:00,45,45.0,,,100.0,10.00,240,7.0
2019-01-08T14:51:00,45,45.0,0.00,,100.0,10.00,230,7.0
2019-01-08T15:51:00,44,45.0,0.00,,97.0,10.00,190,7.0
2019-01-08T16:00:00,44,45.0,,,97.0,9.94,190,7.0
2019-01-08T16:47:00,45,45.0,,BR:1 ||,100.0,5.00,210,3.0
2019-01-08T16:51:00,44,44.0,0.00,BR:1 ||,100.0,5.00,280,5.0
2019-01-08T16:58:00,44,44.0,,,100.0,7.00,260,7.0
2019-01-08T17:51:00,44,44.0,0.00,,100.0,10.00,260,13.0
2019-01-08T18:48:00,43,45.0,,,93.0,10.00,260,7.0
2019-01-08T18:51:00,43,44.0,0.00,,96.0,10.00,270,5.0
2019-01-08T19:00:00,43,44.0,,,96.0,9.94,270,5.0
2019-01-08T19:51:00,41,42.0,0.00,,96.0,10.00,240,6.0
2019-01-08T20:51:00,41,42.0,0.00,,96.0,10.00,200,6.0
2019-01-08T21:51:00,42,42.0,0.00,,100.0,8.00,090,3.0
2019-01-08T22:00:00,42,42.0,,,100.0,7.46,090,3.0
2019-01-08T22:10:00,42,42.0,,,100.0,7.00,080,5.0
2019-01-08T22:51:00,43,43.0,0.00,,100.0,7.00,080,6.0
2019-01-08T23:51:00,43,44.0,0.07,RA:02 BR:1 |RA |RA,96.0,3.00,280,7.0
2019-01-09T00:05:00,43,43.0,0.03,-RA:02 BR:1 |RA |RA,100.0,5.00,230,7.0
2019-01-09T00:51:00,43,43.0,0.06,-RA:02 BR:1 |RA |RA,100.0,5.00,160,5.0
2019-01-09T01:00:00,43,43.0,,||RA,100.0,4.97,160,5.0
2019-01-09T01:51:00,43,43.0,0.01,,100.0,10.00,250,9.0
2019-01-09T02:51:00,43,43.0,0.00,,100.0,10.00,260,17.0
2019-01-09T03:51:00,40,43.0,0.00,,89.0,10.00,270,18.0
2019-01-09T04:00:00,40,43.0,,,89.0,9.94,270,18.0
2019-01-09T04:51:00,38,43.0,0.00,,82.0,10.00,270,23.0
2019-01-09T05:51:00,36,42.0,0.00,,79.0,10.00,270,24.0
2019-01-09T06:51:00,31,42.0,0.00,,65.0,10.00,270,22.0
2019-01-09T07:00:00,31,42.0,,,65.0,9.94,270,22.0
2019-01-09T07:51:00,29,42.0,0.00,,60.0,10.00,270,20.0
2019-01-09T08:51:00,28,43.0,0.00,,56.0,10.00,280,20.0
2019-01-09T09:51:00,26,45.0,0.00,,48.0,10.00,290,33.0
2019-01-09T10:00:00,26,45.0,,,48.0,9.94,290,33.0
2019-01-09T10:51:00,26,45.0,0.00,,48.0,10.00,300,25.0
2019-01-09T11:51:00,27,46.0,0.00,,47.0,10.00,290,21.0
2019-01-09T12:51:00,26,46.0,0.00,,46.0,10.00,300,24.0
2019-01-09T13:00:00,26,46.0,,,46.0,9.94,300,24.0
2019-01-09T13:51:00,25,45.0,0.00,,46.0,10.00,310,22.0
2019-01-09T14:51:00,24,45.0,0.00,,44.0,10.00,300,23.0
2019-01-09T15:51:00,24,43.0,0.00,,47.0,10.00,290,26.0
2019-01-09T16:00:00,24,43.0,,,47.0,9.94,290,26.0
2019-01-09T16:51:00,21,42.0,0.00,,43.0,10.00,300,18.0
2019-01-09T17:51:00,21,41.0,0.00,,45.0,10.00,310,22.0
2019-01-09T18:51:00,18,40.0,0.00,,41.0,10.00,290,28.0
2019-01-09T19:00:00,18,40.0,,,41.0,9.94,290,28.0
2019-01-09T19:51:00,18,39.0,0.00,,43.0,10.00,300,20.0
2019-01-09T20:51:00,18,37.0,0.00,,46.0,10.00,290,29.0
2019-01-09T21:51:00,19,36.0,0.00,,50.0,10.00,280,20.0
2019-01-09T22:00:00,19,36.0,,,50.0,9.94,280,20.0
2019-01-09T22:51:00,17,35.0,0.00,,48.0,10.00,300,22.0
2019-01-09T23:51:00,17,34.0,0.00,,50.0,10.00,290,20.0
2019-01-10T00:51:00,16,35.0,0.00,,46.0,10.00,280,28.0
2019-01-10T01:00:00,16,35.0,,,46.0,9.94,280,28.0
2019-01-10T01:51:00,16,34.0,0.00,,48.0,10.00,290,20.0
2019-01-10T02:51:00,18,33.0,0.00,,54.0,10.00,300,16.0
2019-01-10T03:51:00,19,33.0,0.00,,56.0,10.00,290,23.0
2019-01-10T04:00:00,19,33.0,,,56.0,9.94,290,23.0
2019-01-10T04:51:00,21,31.0,T,-SN:03 |SN |,67.0,10.00,290,17.0
2019-01-10T05:51:00,21,32.0,0.00,,64.0,10.00,290,16.0
2019-01-10T06:51:00,19,33.0,0.00,,56.0,10.00,290,22.0
2019-01-10T07:00:00,19,33.0,,,56.0,9.94,290,22.0
