DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyRelativeHumidity,HourlyVisibility,HourlyWindDirection,HourlyWindSpeed
2019-01-03T08:51:00,23.0,26,0.00,,88.0,10.00,220,9.0
2019-01-03T09:51:00,23.0,29,0.00,,78.0,10.00,220,11.0
2019-01-03T10:51:00,23.0,32,0.00,,69.0,10.00,210,13.0
2019-01-03T11:51:00,25.0,35,0.00,,67.0,10.00,210,14.0
2019-01-03T12:00:00,25.0,35,,,67.0,9.94,210,14.0
2019-01-03T12:51:00,26.0,36,0.00,,67.0,10.00,210,11.0
2019-01-03T13:51:00,27.0,38,0.00,,65.0,10.00,220,15.0
2019-01-03T14:51:00,28.0,38,0.00,,68.0,10.00,220,14.0
2019-01-03T15:51:00,28.0,38,0.00,,68.0,10.00,210,14.0
2019-01-03T16:51:00,29.0,37,0.00,,73.0,10.00,210,11.0
2019-01-03T17:51:00,29.0,37,0.00,,73.0,10.00,220,17.0
2019-01-03T18:00:00,29.0,37,,,73.0,9.94,220,17.0
2019-01-03T18:51:00,29.0,36,0.00,,76.0,10.00,210,14.0
2019-01-03T19:51:00,29.0,36,0.00,,76.0,10.00,210,13.0
2019-01-03T20:51:00,29.0,35,0.00,,78.0,10.00,210,13.0
2019-01-03T21:51:00,29.0,34,0.00,,82.0,10.00,220,14.0
2019-01-03T22:51:00,29.0,34,0.00,,82.0,10.00,220,8.0
2019-01-03T23:51:00,28.0,33,0.00,,82.0,10.00,230,11.0
2019-01-04T00:00:00,28.0,33,,,82.0,9.94,230,11.0
2019-01-04T00:51:00,28.0,33,0.00,,82.0,10.00,220,9.0
2019-01-04T01:51:00,28.0,33,0.00,,82.0,10.00,220,9.0
2019-01-04T02:51:00,27.0,32,0.00,,82.0,10.00,220,11.0
2019-01-04T03:51:00,27.0,32,0.00,,82.0,10.00,220,9.0
2019-01-04T04:51:00,27.0,31,0.00,,85.0,10.00,210,11.0
2019-01-04T05:51:00,26.0,32,0.00,,79.0,10.00,220,13.0
2019-01-04T06:00:00,26.0,32,,,79.0,9.94,220,13.0
2019-01-04T06:51:00,26.0,31,0.00,,82.0,10.00,200,9.0
2019-01-04T07:51:00,27.0,32,0.00,,82.0,10.00,230,9.0
2019-01-04T08:51:00,27.0,34,0.00,,75.0,10.00,240,8.0
2019-01-04T09:51:00,28.0,37,0.00,,70.0,10.00,250,8.0
2019-01-04T10:51:00,28.0,40,0.00,,63.0,10.00,230,11.0
2019-01-04T11:51:00,29.0,44,0.00,,55.0,10.00,220,9.0
2019-01-04T12:00:00,29.0,44,,,55.0,9.94,220,9.0
2019-01-04T12:51:00,29.0,46,0.00,,51.0,10.00,240,11.0
2019-01-04T13:51:00,28.0,47,0.00,,48.0,10.00,260,11.0
2019-01-04T14:51:00,28.0,48,0.00,,46.0,10.00,270,9.0
2019-01-04T15:51:00,30.0,47,0.00,,52.0,10.00,290,6.0
2019-01-04T16:51:00,30.0,44,0.00,,58.0,10.00,280,7.0
2019-01-04T17:51:00,31.0,40,0.00,,70.0,10.00,270,5.0
2019-01-04T18:00:00,31.0,40,,,70.0,9.94,270,5.0
2019-01-04T18:51:00,31.0,39,0.00,,73.0,10.00,000,0.0
2019-01-04T19:51:00,31.0,37,0.00,,79.0,10.00,210,3.0
2019-01-04T20:51:00,31.0,36,0.00,,82.0,10.00,250,5.0
2019-01-04T21:51:00,31.0,35,0.00,,85.0,10.00,290,8.0
2019-01-04T22:51:00,31.0,35,0.00,,85.0,10.00,270,6.0
2019-01-04T23:51:00,31.0,34,0.00,,89.0,10.00,270,5.0
2019-01-05T00:51:00,30.0,33,0.00,,89.0,10.00,290,7.0
2019-01-05T01:51:00,30.0,34,0.00,,85.0,10.00,290,7.0
2019-01-05T02:51:00,30.0,33,0.00,,89.0,10.00,260,5.0
2019-01-05T03:51:00,29.0,33,0.00,,85.0,10.00,260,5.0
2019-01-05T04:51:00,29.0,32,0.00,,88.0,10.00,220,3.0
2019-01-05T05:51:00,29.0,32,0.00,,88.0,10.00,240,7.0
2019-01-05T06:00:00,29.0,32,,,88.0,9.94,240,7.0
2019-01-05T06:51:00,29.0,32,0.00,,88.0,10.00,260,10.0
2019-01-05T07:51:00,30.0,33,0.00,,89.0,10.00,240,7.0
2019-01-05T08:51:00,31.0,35,0.00,,85.0,10.00,230,7.0
2019-01-05T09:51:00,33.0,40,0.00,,77.0,10.00,250,10.0
2019-01-05T10:51:00,34.0,43,0.00,,71.0,10.00,250,7.0
2019-01-05T11:51:00,35.0,47,0.00,,63.0,10.00,250,10.0
2019-01-05T12:00:00,35.0,47,,,63.0,9.94,250,10.0
2019-01-05T12:51:00,36.0,49,0.00,,61.0,10.00,230,16.0
2019-01-05T13:51:00,36.0,51,0.00,,56.0,10.00,250,9.0
2019-01-05T14:51:00,37.0,52,0.00,,57.0,10.00,250,13.0
2019-01-05T15:51:00,37.0,51,0.00,,59.0,10.00,250,9.0
2019-01-05T16:51:00,36.0,48,0.00,,63.0,10.00,260,9.0
2019-01-05T17:51:00,37.0,45,0.00,,74.0,10.00,250,8.0
2019-01-05T18:00:00,37.0,45,,,74.0,9.94,250,8.0
2019-01-05T18:51:00,37.0,43,0.00,,80.0,10.00,260,8.0
2019-01-05T19:51:00,37.0,43,0.00,,80.0,10.00,260,9.0
2019-01-05T20:51:00,36.0,42,0.00,,79.0,10.00,280,8.0
2019-01-05T21:51:00,35.0,41,0.00,,79.0,10.00,290,8.0
2019-01-05T22:51:00,33.0,39,0.00,,79.0,10.00,300,8.0
2019-01-05T23:51:00,32.0,38,0.00,,79.0,10.00,330,8.0
2019-01-06T00:51:00,30.0,33,0.00,,89.0,10.00,360,7.0
2019-01-06T01:51:00,30.0,32,0.00,,92.0,10.00,010,3.0
2019-01-06T02:51:00,30.0,32,0.00,,92.0,10.00,010,3.0
2019-01-06T03:51:00,29.0,31,0.00,,92.0,10.00,020,6.0
2019-01-06T04:23:00,29.0,31,,,92.0,10.00,030,7.0
2019-01-06T04:51:00,32.0,34,0.00,,92.0,10.00,030,7.0
2019-01-06T05:51:00,32.0,36,0.00,,86.0,10.00,040,8.0
2019-01-06T06:00:00,32.0,36,,,86.0,9.94,040,8.0
2019-01-06T06:51:00,31.0,37,0.00,,79.0,10.00,060,14.0
2019-01-06T07:51:00,30.0,38,0.00,,73.0,10.00,070,10.0
2019-01-06T08:51:00,30.0,38,0.00,,73.0,10.00,080,13.0
2019-01-06T09:51:00,30.0,39,0.00,,70.0,10.00,080,13.0
2019-01-06T10:51:00,30.0,39,0.00,,70.0,10.00,080,15.0
2019-01-06T11:51:00,30.0,39,0.00,,70.0,10.00,100,14.0
2019-01-06T12:00:00,30.0,39,,,70.0,9.94,100,14.0
2019-01-06T12:44:00,30.0,39,,,70.0,10.00,090,15.0
2019-01-06T12:51:00,30.0,39,0.00,,70.0,10.00,080,14.0
2019-01-06T13:51:00,29.0,39,0.00,,67.0,10.00,090,10.0
2019-01-06T14:51:00,29.0,38,0.00,,70.0,10.00,080,13.0
2019-01-06T15:51:00,30.0,38,0.00,,73.0,10.00,060,11.0
2019-01-06T16:51:00,31.0,37,0.00,,79.0,10.00,070,13.0
2019-01-06T17:51:00,31.0,37,0.00,,79.0,10.00,090,13.0
2019-01-06T18:00:00,31.0,37,,,79.0,9.94,090,13.0
2019-01-06T18:51:00,32.0,38,0.00,,79.0,10.00,090,13.0
2019-01-06T19:51:00,31.0,39,0.00,,73.0,10.00,110,17.0
2019-01-06T20:51:00,31.0,39,0.00,,73.0,10.00,110,21.0
2019-01-06T21:51:00,31.0,39,0.00,,73.0,10.00,110,17.0
2019-01-06T22:51:00,32.0,39,0.00,,76.0,10.00,130,10.0
2019-01-06T23:51:00,33.0,40,0.00,,77.0,10.00,110,14.0
2019-01-07T00:00:00,33.0,40,,,77.0,9.94,110,14.0
2019-01-07T00:51:00,34.0,41,0.00,,76.0,10.00,120,21.0
2019-01-07T01:51:00,34.0,41,0.00,,76.0,10.00,140,18.0
2019-01-07T02:51:00,34.0,41,0.00,,76.0,10.00,140,20.0
2019-01-07T03:51:00,35.0,41,0.00,,79.0,10.00,140,18.0
2019-01-07T04:51:00,35.0,42,0.00,,76.0,10.00,150,15.0
2019-01-07T05:51:00,36.0,42,T,-RA:02 |RA |RA,79.0,10.00,150,21.0
2019-01-07T06:00:00,36.0,42,,||RA,79.0,9.94,150,21.0
2019-01-07T06:51:00,38.0,42,0.02,-RA:02 |RA |RA,85.0,9.00,150,13.0
2019-01-07T07:51:00,40.0,43,0.03,-RA:02 BR:1 |RA |RA,89.0,6.00,150,16.0
2019-01-07T08:51:00,41.0,44,0.05,-RA:02 BR:1 |RA |RA,89.0,5.00,160,14.0
2019-01-07T09:09:00,42.0,45,0.02,-RA:02 BR:1 |RA |RA,90.0,5.00,170,15.0
2019-01-07T09:24:00,42.0,45,0.05,RA:02 BR:1 |RA |RA,90.0,3.00,170,15.0
2019-01-07T09:48:00,43.0,45,0.11,RA:02 BR:1 |RA |RA,93.0,3.00,150,15.0
2019-01-07T09:51:00,43.0,45,0.12,RA:02 BR:1 |RA |RA,93.0,3.00,150,18.0
2019-01-07T10:07:00,43.0,45,0.02,-RA:02 BR:1 |RA |RA,93.0,5.00,160,15.0
2019-01-07T10:36:00,44.0,46,0.05,-RA:02 BR:1 |RA |RA,93.0,6.00,170,15.0
2019-01-07T10:51:00,44.0,46,0.06,-RA:02 BR:1 |RA |RA,93.0,5.00,170,15.0
2019-01-07T10:56:00,44.0,46,0.01,RA:02 BR:1 |RA |RA,93.0,2.50,170,17.0
2019-01-07T11:19:00,45.0,47,0.04,-RA:02 BR:1 |RA |RA,93.0,3.00,180,16.0
2019-01-07T11:40:00,46.0,47,0.05,-RA:02 BR:1 |RA |RA,97.0,2.00,180,17.0
2019-01-07T11:51:00,46.0,47,0.05,-RA:02 BR:1 |RA |RA,97.0,2.00,180,18.0
2019-01-07T12:00:00,46.0,47,,||RA,97.0,1.99,180,18.0
2019-01-07T12:04:00,46.0,48,0.01,-RA:02 BR:1 |RA |RA,93.0,3.00,180,17.0
2019-01-07T12:16:00,47.0,48,0.01,,96.0,7.00,190,17.0
2019-01-07T12:51:00,48.0,50,0.01,,93.0,9.00,200,17.0
2019-01-07T13:38:00,49.0,51,0.02,-RA:02 BR:1 |RA |RA,92.0,4.00,200,18.0
2019-01-07T13:51:00,50.0,51,0.04,-RA:02 BR:1 |RA |RA,96.0,4.00,220,15.0
2019-01-07T14:05:00,50.0,52,0.03,-RA:02 BR:1 |RA |RA,93.0,5.00,210,16.0
2019-01-07T14:24:00,50.0,52,0.05,RA:02 BR:1 |RA |RA,93.0,2.00,220,16.0
2019-01-07T14:37:00,51.0,52,0.07,RA:02 BR:1 |RA |RA,97.0,2.50,230,21.0
2019-01-07T14:42:00,51.0,52,0.08,-RA:02 BR:1 |RA |RA,97.0,5.00,230,17.0
2019-01-07T14:47:00,52.0,54,0.08,-RA:02 |RA |RA,94.0,9.00,240,16.0
2019-01-07T14:51:00,51.0,53,0.06,-RA:02 |RA |RA,93.0,10.00,240,17.0
2019-01-07T15:47:00,50.0,54,T,,88.0,10.00,230,13.0
2019-01-07T15:51:00,50.0,53,T,,89.0,10.00,220,13.0
2019-01-07T16:30:00,50.0,53,,,89.0,10.00,250,15.0
2019-01-07T16:51:00,49.0,53,0.00,,86.0,10.00,250,17.0
2019-01-07T16:58:00,49.0,53,,,86.0,10.00,250,14.0
2019-01-07T17:12:00,48.0,53,,,83.0,10.00,250,17.0
2019-01-07T17:51:00,46.0,51,0.00,,83.0,10.00,250,22.0
2019-01-07T18:00:00,46.0,51,,,83.0,9.94,250,22.0
2019-01-07T18:51:00,43.0,48,0.00,,83.0,10.00,260,13.0
2019-01-07T19:03:00,42.0,48,,,80.0,10.00,280,14.0
2019-01-07T19:51:00,40.0,45,0.00,,83.0,10.00,240,16.0
2019-01-07T20:51:00,38.0,42,0.00,,85.0,10.00,270,15.0
2019-01-07T21:38:00,38.0,41,,,89.0,8.00,260,8.0
2019-01-07T21:51:00,38.0,41,0.00,,89.0,8.00,270,6.0
2019-01-07T22:27:00,38.0,41,,,89.0,8.00,260,8.0
2019-01-07T22:51:00,38.0,41,0.00,,89.0,8.00,270,11.0
2019-01-07T23:51:00,38.0,40,0.00,,93.0,7.00,250,6.0
2019-01-08T00:00:00,38.0,40,,,93.0,6.84,250,6.0
2019-01-08T00:51:00,37.0,39,0.00,BR:1 ||,93.0,6.00,260,3.0
2019-01-08T01:14:00,36.0,38,,,93.0,7.00,260,7.0
2019-01-08T01:40:00,37.0,38,,,97.0,7.00,000,0.0
2019-01-08T01:51:00,37.0,38,0.00,,97.0,7.00,000,0.0
2019-01-08T02:51:00,36.0,38,0.00,BR:1 ||,93.0,6.00,240,7.0
2019-01-08T03:51:00,36.0,38,0.00,BR:1 ||,93.0,5.00,220,8.0
2019-01-08T04:43:00,36.0,37,,BR:1 ||,96.0,4.00,200,6.0
2019-01-08T04:51:00,35.0,37,0.00,BR:1 ||,93.0,4.00,210,7.0
2019-01-08T05:20:00,35.0,37,,BR:1 ||,93.0,4.00,210,7.0
2019-01-08T05:51:00,36.0,37,0.00,BR:1 ||,96.0,4.00,220,11.0
2019-01-08T06:00:00,36.0,37,,,96.0,3.73,220,11.0
2019-01-08T06:40:00,37.0,38,,BR:1 ||,97.0,6.00,210,8.0
2019-01-08T06:51:00,36.0,38,0.00,BR:1 ||,93.0,6.00,210,8.0
2019-01-08T07:51:00,36.0,38,0.00,,93.0,8.00,210,3.0
2019-01-08T08:51:00,38.0,42,0.00,,85.0,10.00,260,13.0
2019-01-08T09:51:00,37.0,42,0.00,,82.0,8.00,300,15.0
2019-01-08T10:51:00,36.0,41,T,-RA:02 |RA |RA,82.0,10.00,300,11.0
2019-01-08T11:51:00,35.0,43,0.00,,74.0,10.00,290,14.0
2019-01-08T12:00:00,35.0,43,,,74.0,9.94,290,14.0
2019-01-08T12:51:00,34.0,44,0.00,,68.0,10.00,280,17.0
2019-01-08T13:51:00,25.0,45,0.00,,46.0,10.00,270,22.0
2019-01-08T14:51:00,23.0,44,0.00,,43.0,10.00,280,29.0
2019-01-08T15:51:00,24.0,42,0.00,,49.0,10.00,280,24.0
2019-01-08T16:51:00,26.0,40,0.00,,58.0,10.00,280,18.0
2019-01-08T17:51:00,26.0,39,0.00,,60.0,10.00,280,23.0
2019-01-08T18:00:00,26.0,39,,,60.0,9.94,280,23.0
2019-01-08T18:51:00,23.0,37,0.00,,57.0,10.00,290,25.0
2019-01-08T19:51:00,21.0,34,0.00,,59.0,10.00,280,17.0
2019-01-08T20:51:00,17.0,29,0.00,,61.0,10.00,270,20.0
2019-01-08T21:51:00,15.0,27,0.00,,61.0,10.00,290,16.0
2019-01-08T22:51:00,15.0,26,0.00,,63.0,10.00,290,17.0
2019-01-08T23:51:00,13.0,25,0.00,,60.0,10.00,290,17.0
2019-01-09T00:00:00,13.0,25,,,60.0,9.94,290,17.0
2019-01-09T00:51:00,12.0,23,0.00,,63.0,10.00,280,20.0
2019-01-09T01:51:00,11.0,22,0.00,,63.0,10.00,300,17.0
2019-01-09T02:51:00,11.0,21,0.00,,65.0,10.00,290,13.0
2019-01-09T03:51:00,9.0,20,0.00,,62.0,10.00,290,15.0
2019-01-09T04:51:00,9.0,19,0.00,,65.0,10.00,290,13.0
2019-01-09T05:51:00,9.0,19,0.00,,65.0,10.00,300,21.0
2019-01-09T06:00:00,9.0,19,,,65.0,9.94,300,21.0
2019-01-09T06:51:00,9.0,19,T,-SN:03 |SN |,65.0,10.00,300,16.0
2019-01-09T07:51:00,9.0,19,T,-SN:03 |SN |,65.0,10.00,290,17.0
2019-01-09T08:51:00,9.0,19,T,-SN:03 |SN |,65.0,10.00,310,16.0
2019-01-09T09:16:00,8.0,19,T,-SN:03 |SN |,62.0,10.00,300,16.0
2019-01-09T09:51:00,9.0,19,T,-SN:03 |SN |,65.0,10.00,300,13.0
2019-01-09T10:51:00,9.0,19,T,-SN:03 |SN |,65.0,9.00,310,14.0
2019-01-09T11:51:00,8.0,20,T,,60.0,10.00,310,16.0
2019-01-09T12:00:00,8.0,20,,,60.0,9.94,310,16.0
2019-01-09T12:51:00,7.0,21,0.00,,54.0,10.00,300,13.0
2019-01-09T13:51:00,7.0,20,0.00,,57.0,10.00,280,16.0
2019-01-09T14:51:00,7.0,20,0.00,,57.0,10.00,310,13.0
2019-01-09T15:51:00,7.0,20,0.00,,57.0,10.00,320,13.0
2019-01-09T16:51:00,7.0,19,0.00,,59.0,10.00,320,11.0
2019-01-09T17:51:00,7.0,19,0.00,,59.0,10.00,330,8.0
2019-01-09T18:00:00,7.0,19,,,59.0,9.94,330,8.0
2019-01-09T18:51:00,8.0,18,0.00,,65.0,10.00,350,8.0
2019-01-09T19:51:00,8.0,18,0.00,,65.0,10.00,340,7.0
2019-01-09T20:51:00,7.0,17,0.00,,64.0,10.00,330,13.0
2019-01-09T21:51:00,6.0,17,0.00,,62.0,10.00,330,11.0
2019-01-09T22:51:00,5.0,16,0.00,,62.0,10.00,330,11.0
2019-01-09T23:51:00,6.0,15,0.00,,67.0,10.00,350,11.0
2019-01-10T00:00:00,6.0,15,,,67.0,9.94,350,11.0
2019-01-10T00:51:00,5.0,15,0.00,,64.0,10.00,340,13.0
2019-01-10T01:51:00,5.0,14,0.00,,67.0,10.00,340,6.0
2019-01-10T02:51:00,5.0,14,0.00,,67.0,10.00,320,8.0
2019-01-10T03:51:00,5.0,14,0.00,,67.0,10.00,320,11.0
2019-01-10T04:51:00,6.0,14,0.00,,71.0,10.00,330,7.0
2019-01-10T05:51:00,6.0,14,0.00,,71.0,10.00,320,7.0
2019-01-10T06:00:00,6.0,14,,,71.0,9.94,320,7.0
2019-01-10T06:51:00,7.0,15,0.00,,70.0,10.00,310,6.0
2019-01-10T07:44:00,8.0,16,,,71.0,10.00,310,7.0
2019-01-10T07:51:00,8.0,16,0.00,,71.0,10.00,310,7.0
2019-01-10T08:51:00,9.0,17,0.00,,70.0,10.00,300,8.0
2019-01-10T09:51:00,10.0,18,0.00,,71.0,10.00,300,6.0
2019-01-10T10:51:00,11.0,19,0.00,,71.0,10.00,290,6.0
2019-01-10T11:51:00,12.0,21,0.00,,68.0,10.00,320,7.0
2019-01-10T12:00:00,12.0,21,,,68.0,9.94,320,7.0
2019-01-10T12:51:00,13.0,22,0.00,,68.0,10.00,250,3.0
2019-01-10T13:51:00,15.0,24,0.00,,68.0,10.00,000,0.0
2019-01-10T14:51:00,15.0,24,0.00,,68.0,10.00,VRB,3.0
2019-01-10T15:51:00,15.0,24,0.00,,68.0,10.00,000,0.0
2019-01-10T16:51:00,15.0,24,0.00,,68.0,10.00,000,0.0
