DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyRelativeHumidity,HourlyVisibility,HourlyWindDirection,HourlyWindSpeed
2023-01-02T08:52:00,53.0,57.0,0.00,,87.0,10.00,200,5.0
2023-01-02T09:25:00,54.0,58.0,,,87.0,10.00,190,3.0
2023-01-02T09:41:00,56.0,60.0,,,86.0,2.00,170,5.0
2023-01-02T09:52:00,56.0,60.0,0.00,,86.0,2.00,190,5.0
2023-01-02T10:38:00,58.0,62.0,,,86.0,2.00,180,7.0
2023-01-02T10:52:00,59.0,63.0,0.00,,87.0,2.00,190,7.0
2023-01-02T11:32:00,61.0,64.0,,,90.0,7.00,200,6.0
2023-01-02T11:52:00,61.0,65.0,0.00,,87.0,8.00,200,6.0
2023-01-02T12:19:00,62.0,66.0,,,87.0,8.00,230,8.0
2023-01-02T12:42:00,62.0,67.0,,,84.0,10.00,200,8.0
2023-01-02T12:52:00,62.0,68.0,0.00,,81.0,10.00,200,8.0
2023-01-02T13:00:00,62.0,68.0,,,81.0,9.94,200,8.0
2023-01-02T13:22:00,62.0,69.0,,,78.0,10.00,VRB,5.0
2023-01-02T13:52:00,63.0,70.0,0.00,,79.0,10.00,000,0.0
2023-01-02T14:32:00,63.0,71.0,,,76.0,10.00,250,3.0
2023-01-02T14:52:00,62.0,71.0,0.00,,73.0,10.00,000,0.0
2023-01-02T15:43:00,63.0,72.0,,,73.0,10.00,000,0.0
2023-01-02T15:52:00,63.0,72.0,0.00,,73.0,10.00,000,0.0
2023-01-02T16:52:00,63.0,72.0,0.00,,73.0,10.00,170,6.0
2023-01-02T17:52:00,63.0,70.0,T,,79.0,10.00,110,6.0
2023-01-02T18:52:00,62.0,67.0,T,,84.0,10.00,120,8.0
2023-01-02T19:00:00,62.0,67.0,,,84.0,9.94,120,8.0
2023-01-02T19:52:00,62.0,65.0,0.00,,90.0,10.00,140,5.0
2023-01-02T20:52:00,62.0,65.0,0.00,,90.0,10.00,140,6.0
2023-01-02T21:50:00,63.0,64.0,,,94.0,8.00,140,6.0
2023-01-02T21:52:00,61.0,64.0,0.00,,90.0,8.00,140,5.0
2023-01-02T22:52:00,61.0,62.0,0.00,,96.0,6.00,140,5.0
2023-01-02T23:52:00,61.0,62.0,0.00,,96.0,3.00,160,5.0
2023-01-03T00:52:00,61.0,63.0,0.00,,93.0,6.00,160,8.0
2023-01-03T01:00:00,61.0,63.0,,,93.0,5.59,160,8.0
2023-01-03T01:42:00,61.0,63.0,,BR:1 ||,93.0,6.00,170,6.0
2023-01-03T01:50:00,61.0,63.0,,BR:1 ||,94.0,5.00,170,7.0
2023-01-03T01:52:00,61.0,63.0,0.00,BR:1 ||,93.0,5.00,170,7.0
2023-01-03T02:52:00,62.0,64.0,0.00,BR:1 ||,93.0,5.00,170,7.0
2023-01-03T03:52:00,63.0,65.0,0.00,BR:1 ||,93.0,5.00,160,8.0
2023-01-03T04:52:00,63.0,65.0,0.00,BR:1 ||,93.0,6.00,180,7.0
2023-01-03T05:52:00,63.0,66.0,0.00,BR:1 ||,90.0,6.00,170,9.0
2023-01-03T06:52:00,63.0,66.0,0.00,,90.0,8.00,190,8.0
2023-01-03T07:00:00,63.0,66.0,,,90.0,7.46,190,8.0
2023-01-03T07:50:00,63.0,66.0,,,88.0,8.00,190,9.0
2023-01-03T07:52:00,62.0,66.0,0.00,,87.0,8.00,190,8.0
2023-01-03T07:57:00,62.0,66.0,,,87.0,8.00,190,10.0
2023-01-03T08:52:00,62.0,66.0,0.00,,87.0,7.00,190,9.0
2023-01-03T09:33:00,62.0,66.0,,,87.0,8.00,190,13.0
2023-01-03T09:52:00,62.0,67.0,0.00,,84.0,9.00,190,13.0
2023-01-03T10:52:00,63.0,68.0,0.00,,84.0,10.00,190,17.0
2023-01-03T11:52:00,63.0,70.0,0.00,,79.0,10.00,200,14.0
2023-01-03T12:52:00,64.0,70.0,T,-RA:02 |RA |RA,82.0,8.00,190,11.0
2023-01-03T13:00:00,64.0,70.0,,||RA,82.0,7.46,190,11.0
2023-01-03T13:50:00,64.0,70.0,,-RA:02 |RA |RA,83.0,9.00,190,9.0
2023-01-03T13:52:00,64.0,69.0,T,-RA:02 |RA |RA,84.0,9.00,180,8.0
2023-01-03T14:52:00,65.0,68.0,0.01,-RA:02 BR:1 |RA |RA,90.0,5.00,180,7.0
2023-01-03T15:48:00,64.0,66.0,0.02,-RA:02 |RA |RA,94.0,9.00,180,8.0
2023-01-03T15:52:00,65.0,67.0,0.02,-RA:02 |RA |RA,93.0,9.00,180,9.0
2023-01-03T16:08:00,65.0,67.0,T,-RA:02 BR:1 |RA |RA,93.0,4.00,180,8.0
2023-01-03T16:32:00,65.0,67.0,0.03,TS:7 -RA:02 BR:1 |RA TS |RA,93.0,6.00,160,6.0
2023-01-03T16:50:00,64.0,66.0,,TS:7 -RA:02 BR:1 |RA TS |RA,94.0,4.00,130,9.0
2023-01-03T16:52:00,64.0,67.0,0.05,TS:7 -RA:02 BR:1 |RA TS |RA,91.0,4.00,130,8.0
2023-01-03T17:50:00,64.0,66.0,,TS:7 +RA:02 BR:1 |RA TS |RA,94.0,2.00,130,7.0
2023-01-03T17:52:00,64.0,66.0,0.25,TS:7 RA:02 BR:1 |RA TS |RA,93.0,2.00,130,8.0
2023-01-03T17:58:00,62.0,64.0,0.07,TS:7 +RA:02 BR:1 |RA TS |RA,93.0,1.00,250,23.0
2023-01-03T18:05:00,59.0,65.0,0.34,TS:7 RA:02 |RA TS TS |RA,81.0,3.00,260,21.0
2023-01-03T18:24:00,61.0,64.0,0.36,|TS |RA,90.0,10.00,250,6.0
2023-01-03T18:34:00,60.0,63.0,0.36,,90.0,10.00,250,5.0
2023-01-03T18:52:00,60.0,63.0,0.25,|RA |RA,90.0,10.00,160,7.0
2023-01-03T19:00:00,60.0,63.0,,||RA,90.0,9.94,160,7.0
2023-01-03T19:52:00,59.0,63.0,0.04,|RA |RA,87.0,7.00,000,0.0
2023-01-03T20:52:00,60.0,63.0,T,,90.0,10.00,120,3.0
2023-01-03T21:52:00,61.0,63.0,0.05,-RA:02 |RA |RA,93.0,7.00,000,0.0
2023-01-03T22:02:00,61.0,63.0,T,TS:7 -RA:02 |RA TS TS |RA,93.0,8.00,000,0.0
2023-01-03T22:16:00,61.0,63.0,T,TS:7 -RA:02 BR:1 |RA TS |RA,93.0,1.75,000,0.0
2023-01-03T22:18:00,61.0,63.0,0.06,TS:7 +RA:02 BR:1 |RA TS |RA,93.0,1.75,200,3.0
2023-01-03T22:24:00,62.0,63.0,0.14,TS:7 RA:02 BR:1 |RA TS |RA,97.0,3.00,160,3.0
2023-01-03T22:33:00,62.0,63.0,0.16,|RA |RA,97.0,7.00,140,5.0
2023-01-03T22:52:00,62.0,63.0,0.29,RA:02 BR:1 |RA |RA,97.0,5.00,170,6.0
2023-01-03T23:02:00,62.0,63.0,0.06,TS:7 RA:02 BR:1 |RA TS |RA,97.0,3.00,170,6.0
2023-01-03T23:18:00,62.0,63.0,0.11,|RA |RA,97.0,7.00,160,5.0
2023-01-03T23:52:00,61.0,63.0,0.09,-RA:02 |RA |RA,93.0,8.00,VRB,3.0
2023-01-04T00:38:00,61.0,63.0,0.27,TS:7 RA:02 BR:1 |RA TS |RA,93.0,3.00,140,5.0
2023-01-04T00:50:00,63.0,63.0,,VCTS:7 RA:02 BR:1 |RA |RA,100.0,3.00,060,3.0
2023-01-04T00:52:00,62.0,63.0,0.35,TS:7 +RA:02 BR:1 |RA TS |RA,97.0,2.50,030,5.0
2023-01-04T01:00:00,62.0,63.0,,,97.0,2.49,030,5.0
2023-01-04T01:34:00,62.0,63.0,0.45,-RA:02 BR:1 |RA |RA,97.0,5.00,060,6.0
2023-01-04T01:45:00,62.0,64.0,0.46,-RA:02 |RA |RA,93.0,9.00,080,7.0
2023-01-04T01:52:00,62.0,64.0,0.43,-RA:02 BR:1 |RA |RA,93.0,5.00,090,5.0
2023-01-04T01:59:00,62.0,63.0,T,-RA:02 BR:1 |RA |RA,97.0,6.00,100,7.0
2023-01-04T02:52:00,62.0,64.0,0.02,BR:1 ||,93.0,6.00,130,8.0
2023-01-04T03:52:00,64.0,65.0,0.01,-RA:02 BR:1 |RA |RA,97.0,6.00,170,11.0
2023-01-04T04:02:00,64.0,66.0,0.02,TS:7 -RA:02 BR:1 |RA TS |RA,93.0,4.00,170,9.0
2023-01-04T04:35:00,65.0,66.0,0.05,BR:1 ||,96.0,6.00,180,10.0
2023-01-04T04:50:00,64.0,66.0,0.05,BR:1 ||,94.0,6.00,190,11.0
2023-01-04T04:52:00,65.0,67.0,0.04,-RA:02 BR:1 |RA |RA,93.0,6.00,190,10.0
2023-01-04T05:19:00,65.0,68.0,T,TS:7 -RA:02 BR:1 |RA TS |RA,90.0,6.00,200,8.0
2023-01-04T05:50:00,66.0,68.0,,TS:7 RA:02 BR:1 |RA TS |RA,94.0,3.00,VRB,16.0
2023-01-04T05:52:00,64.0,68.0,0.15,TS:7 RA:02 BR:1 |RA TS |RA,88.0,3.00,240,17.0
2023-01-04T05:59:00,61.0,65.0,0.06,TS:7 +RA:02 BR:1 |RA TS |RA,87.0,1.50,310,13.0
2023-01-04T06:05:00,61.0,64.0,0.10,TS:7 RA:02 BR:1 |RA TS |RA,90.0,4.00,280,10.0
2023-01-04T06:24:00,60.0,63.0,0.14,TS:7 RA:02 BR:1 |RA TS |RA,90.0,6.00,280,8.0
2023-01-04T06:38:00,61.0,63.0,0.18,RA:02 BR:1 |RA |RA,93.0,6.00,260,5.0
2023-01-04T06:52:00,61.0,63.0,0.17,RA:02 |RA |RA,93.0,7.00,240,5.0
2023-01-04T07:00:00,61.0,63.0,,||RA,93.0,6.84,240,5.0
2023-01-04T07:07:00,62.0,63.0,0.05,TS:7 RA:02 BR:1 |RA TS |RA,97.0,4.00,210,7.0
2023-01-04T07:43:00,61.0,63.0,0.18,RA:02 BR:1 |RA |RA,93.0,6.00,200,11.0
2023-01-04T07:50:00,61.0,63.0,,VCTS:7 RA:02 BR:1 |RA |RA,94.0,6.00,190,10.0
2023-01-04T07:52:00,61.0,63.0,0.21,TS:7 RA:02 BR:1 |RA TS |RA,93.0,6.00,190,9.0
2023-01-04T08:18:00,61.0,63.0,0.06,RA:02 BR:1 |RA |RA,93.0,6.00,190,9.0
2023-01-04T08:37:00,61.0,63.0,0.10,RA:02 BR:1 |RA |RA,93.0,5.00,170,8.0
2023-01-04T08:45:00,61.0,63.0,0.12,-RA:02 BR:1 |RA |RA,93.0,5.00,170,9.0
2023-01-04T08:52:00,60.0,63.0,0.13,RA:02 BR:1 |RA |RA,90.0,6.00,160,9.0
2023-01-04T09:32:00,60.0,62.0,0.02,,93.0,10.00,170,9.0
2023-01-04T09:45:00,61.0,63.0,0.02,,93.0,10.00,180,8.0
2023-01-04T09:52:00,61.0,63.0,T,,93.0,10.00,190,6.0
2023-01-04T10:02:00,61.0,63.0,,,93.0,10.00,200,6.0
2023-01-04T10:16:00,61.0,63.0,,,93.0,10.00,200,6.0
2023-01-04T10:50:00,61.0,63.0,,-RA:02 |RA |RA,94.0,8.00,200,8.0
2023-01-04T10:52:00,61.0,63.0,T,-RA:02 BR:1 |RA |RA,93.0,6.00,210,8.0
2023-01-04T11:24:00,61.0,63.0,T,-RA:02 BR:1 |RA |RA,93.0,2.50,220,10.0
2023-01-04T11:41:00,62.0,63.0,T,-RA:02 BR:1 |RA |RA,97.0,2.50,230,8.0
2023-01-04T11:52:00,62.0,64.0,T,-RA:02 BR:1 |RA |RA,93.0,2.00,240,7.0
2023-01-04T12:13:00,60.0,64.0,T,-RA:02 BR:1 |RA |RA,87.0,4.00,260,11.0
2023-01-04T12:18:00,61.0,64.0,T,-RA:02 |RA |RA,90.0,8.00,270,11.0
2023-01-04T12:26:00,61.0,64.0,T,,90.0,10.00,260,9.0
2023-01-04T12:52:00,61.0,66.0,T,,84.0,10.00,270,10.0
2023-01-04T13:00:00,61.0,66.0,,,84.0,9.94,270,10.0
2023-01-04T13:11:00,59.0,65.0,,,81.0,10.00,270,11.0
2023-01-04T13:52:00,57.0,68.0,0.00,,68.0,10.00,260,11.0
2023-01-04T14:52:00,51.0,69.0,0.00,,53.0,10.00,260,11.0
2023-01-04T15:52:00,43.0,69.0,0.00,,39.0,10.00,260,15.0
2023-01-04T16:52:00,44.0,68.0,0.00,,42.0,10.00,240,7.0
2023-01-04T17:52:00,46.0,63.0,0.00,,54.0,10.00,270,7.0
2023-01-04T18:52:00,44.0,60.0,0.00,,56.0,10.00,260,7.0
2023-01-04T19:00:00,44.0,60.0,,,56.0,9.94,260,7.0
2023-01-04T19:52:00,42.0,59.0,0.00,,54.0,10.00,240,6.0
2023-01-04T20:52:00,40.0,59.0,0.00,,49.0,10.00,250,7.0
2023-01-04T21:52:00,40.0,57.0,0.00,,53.0,10.00,250,5.0
2023-01-04T22:52:00,40.0,55.0,0.00,,57.0,10.00,240,3.0
2023-01-04T23:52:00,41.0,53.0,0.00,,64.0,10.00,240,6.0
2023-01-05T00:52:00,41.0,52.0,0.00,,66.0,10.00,240,5.0
2023-01-05T01:00:00,41.0,52.0,,,66.0,9.94,240,5.0
2023-01-05T01:52:00,40.0,52.0,0.00,,64.0,10.00,240,5.0
2023-01-05T02:52:00,40.0,50.0,0.00,,68.0,10.00,240,3.0
2023-01-05T03:52:00,40.0,49.0,0.00,,71.0,10.00,270,5.0
2023-01-05T04:52:00,39.0,50.0,0.00,,66.0,10.00,280,7.0
2023-01-05T05:52:00,38.0,49.0,0.00,,66.0,10.00,270,5.0
2023-01-05T06:52:00,38.0,47.0,0.00,,71.0,10.00,280,7.0
2023-01-05T07:00:00,38.0,47.0,,,71.0,9.94,280,7.0
2023-01-05T07:52:00,37.0,48.0,0.00,,66.0,10.00,250,3.0
2023-01-05T08:52:00,39.0,51.0,0.00,,64.0,10.00,260,6.0
2023-01-05T09:52:00,39.0,54.0,0.00,,57.0,10.00,280,8.0
2023-01-05T10:52:00,38.0,57.0,0.00,,49.0,10.00,280,10.0
2023-01-05T11:52:00,37.0,58.0,0.00,,46.0,10.00,290,14.0
2023-01-05T12:52:00,36.0,60.0,0.00,,41.0,10.00,260,13.0
2023-01-05T13:00:00,36.0,60.0,,,41.0,9.94,260,13.0
2023-01-05T13:52:00,31.0,61.0,0.00,,32.0,10.00,270,17.0
2023-01-05T14:52:00,31.0,62.0,0.00,,31.0,10.00,280,15.0
2023-01-05T15:52:00,29.0,62.0,0.00,,29.0,10.00,280,15.0
2023-01-05T16:52:00,29.0,59.0,0.00,,32.0,10.00,290,15.0
2023-01-05T17:52:00,30.0,56.0,0.00,,37.0,10.00,280,10.0
2023-01-05T18:52:00,31.0,53.0,0.00,,43.0,10.00,260,7.0
2023-01-05T19:00:00,31.0,53.0,,,43.0,9.94,260,7.0
2023-01-05T19:52:00,32.0,52.0,0.00,,47.0,10.00,260,7.0
2023-01-05T20:52:00,31.0,52.0,0.00,,45.0,10.00,250,6.0
2023-01-05T21:52:00,31.0,51.0,0.00,,46.0,10.00,250,7.0
2023-01-05T22:52:00,31.0,48.0,0.00,,52.0,10.00,280,9.0
2023-01-05T23:52:00,32.0,47.0,0.00,,56.0,10.00,270,9.0
2023-01-06T00:52:00,31.0,46.0,0.00,,56.0,10.00,280,9.0
2023-01-06T01:00:00,31.0,46.0,,,56.0,9.94,280,9.0
2023-01-06T01:52:00,30.0,44.0,0.00,,58.0,10.00,280,9.0
2023-01-06T02:52:00,28.0,44.0,0.00,,53.0,10.00,290,10.0
2023-01-06T03:52:00,28.0,43.0,0.00,,56.0,10.00,290,10.0
2023-01-06T04:52:00,28.0,42.0,0.00,,58.0,10.00,280,8.0
2023-01-06T05:52:00,28.0,41.0,0.00,,60.0,10.00,280,7.0
2023-01-06T06:52:00,28.0,40.0,0.00,,63.0,10.00,290,6.0
2023-01-06T07:00:00,28.0,40.0,,,63.0,9.94,290,6.0
2023-01-06T07:52:00,28.0,39.0,0.00,,65.0,10.00,280,6.0
2023-01-06T08:52:00,29.0,44.0,0.00,,55.0,10.00,290,9.0
2023-01-06T09:52:00,30.0,46.0,0.00,,54.0,10.00,310,11.0
2023-01-06T10:52:00,30.0,50.0,0.00,,46.0,,290,18.0
2023-01-06T11:52:00,30.0,52.0,0.00,,43.0,10.00,290,18.0
2023-01-06T12:52:00,29.0,55.0,0.00,,37.0,10.00,270,10.0
2023-01-06T13:00:00,29.0,55.0,,,37.0,9.94,270,10.0
2023-01-06T13:52:00,30.0,57.0,0.00,,36.0,10.00,300,13.0
2023-01-06T14:52:00,31.0,58.0,0.00,,36.0,10.00,270,9.0
2023-01-06T15:52:00,29.0,57.0,0.00,,34.0,10.00,320,10.0
2023-01-06T16:52:00,28.0,57.0,0.00,,33.0,10.00,330,13.0
2023-01-06T17:52:00,30.0,53.0,0.00,,41.0,10.00,310,8.0
2023-01-06T18:52:00,31.0,50.0,0.00,,48.0,10.00,300,5.0
2023-01-06T19:00:00,31.0,50.0,,,48.0,9.94,300,5.0
2023-01-06T19:52:00,30.0,49.0,0.00,,48.0,10.00,290,5.0
2023-01-06T20:52:00,31.0,48.0,0.00,,52.0,10.00,300,7.0
2023-01-06T21:52:00,31.0,46.0,0.00,,56.0,10.00,300,3.0
2023-01-06T22:52:00,32.0,44.0,0.00,,63.0,10.00,000,0.0
2023-01-06T23:52:00,32.0,43.0,0.00,,65.0,10.00,270,5.0
2023-01-07T00:52:00,32.0,44.0,0.00,,63.0,10.00,280,5.0
2023-01-07T01:00:00,32.0,44.0,,,63.0,9.94,280,5.0
2023-01-07T01:52:00,32.0,43.0,0.00,,65.0,10.00,000,0.0
2023-01-07T02:52:00,31.0,42.0,0.00,,65.0,10.00,300,3.0
2023-01-07T03:52:00,32.0,40.0,0.00,,73.0,10.00,000,0.0
2023-01-07T04:52:00,32.0,39.0,0.00,,76.0,10.00,260,3.0
2023-01-07T05:52:00,32.0,38.0,0.00,,79.0,10.00,250,3.0
2023-01-07T06:52:00,31.0,40.0,0.00,,70.0,10.00,310,3.0
2023-01-07T07:00:00,31.0,40.0,,,70.0,9.94,310,3.0
2023-01-07T07:52:00,31.0,39.0,0.00,,73.0,10.00,310,5.0
2023-01-07T08:52:00,33.0,43.0,0.00,,68.0,10.00,190,3.0
2023-01-07T09:52:00,33.0,51.0,0.00,,50.0,10.00,000,0.0
2023-01-07T10:52:00,33.0,55.0,0.00,,44.0,10.00,310,3.0
2023-01-07T11:52:00,31.0,58.0,0.00,,36.0,10.00,VRB,3.0
2023-01-07T12:52:00,32.0,60.0,0.00,,35.0,10.00,VRB,3.0
2023-01-07T13:00:00,32.0,60.0,,,35.0,9.94,,3.0
2023-01-07T13:52:00,34.0,63.0,0.00,,34.0,10.00,000,0.0
2023-01-07T14:52:00,36.0,64.0,0.00,,35.0,10.00,000,0.0
2023-01-07T15:52:00,37.0,64.0,0.00,,37.0,10.00,240,8.0
2023-01-07T16:52:00,38.0,64.0,0.00,,38.0,10.00,190,5.0
2023-01-07T17:52:00,38.0,60.0,0.00,,44.0,10.00,160,5.0
2023-01-07T18:52:00,38.0,57.0,0.00,,49.0,10.00,160,3.0
2023-01-07T19:00:00,38.0,57.0,,,49.0,9.94,160,3.0
2023-01-07T19:52:00,38.0,57.0,0.00,,49.0,10.00,170,6.0
2023-01-07T20:52:00,39.0,57.0,0.00,,51.0,10.00,000,0.0
2023-01-07T21:52:00,38.0,57.0,0.00,,49.0,10.00,000,0.0
2023-01-07T22:52:00,37.0,57.0,0.00,,47.0,10.00,000,0.0
2023-01-07T23:52:00,40.0,54.0,0.00,,59.0,10.00,000,0.0
2023-01-08T00:52:00,38.0,54.0,0.00,,55.0,10.00,190,5.0
2023-01-08T01:00:00,38.0,54.0,,,55.0,9.94,190,5.0
2023-01-08T01:52:00,37.0,53.0,0.00,,55.0,10.00,200,3.0
2023-01-08T02:52:00,37.0,53.0,0.00,,55.0,10.00,200,6.0
2023-01-08T03:52:00,36.0,52.0,0.00,,55.0,10.00,200,3.0
2023-01-08T04:52:00,35.0,51.0,0.00,,54.0,10.00,180,3.0
2023-01-08T05:52:00,37.0,50.0,0.00,,61.0,10.00,000,0.0
2023-01-08T06:52:00,37.0,50.0,0.00,,61.0,10.00,150,5.0
2023-01-08T07:00:00,37.0,50.0,,,61.0,9.94,150,5.0
2023-01-08T07:52:00,38.0,49.0,0.00,,66.0,10.00,000,0.0
2023-01-08T08:52:00,38.0,51.0,0.00,,61.0,10.00,110,6.0
2023-01-08T09:52:00,41.0,52.0,0.00,,66.0,10.00,120,3.0
2023-01-08T10:52:00,44.0,55.0,0.00,,67.0,10.00,000,0.0
2023-01-08T11:11:00,46.0,55.0,,,72.0,10.00,260,6.0
2023-01-08T11:52:00,47.0,57.0,0.00,,69.0,10.00,170,5.0
2023-01-08T12:08:00,48.0,58.0,,,70.0,10.00,160,6.0
2023-01-08T12:52:00,49.0,59.0,0.00,,69.0,10.00,120,5.0
2023-01-08T13:00:00,49.0,59.0,,,69.0,9.94,120,5.0
2023-01-08T13:25:00,50.0,60.0,,,70.0,10.00,130,6.0
2023-01-08T13:52:00,50.0,62.0,0.00,,65.0,10.00,VRB,3.0
2023-01-08T14:52:00,51.0,63.0,0.00,,65.0,10.00,320,5.0
2023-01-08T15:52:00,51.0,63.0,0.00,,65.0,10.00,200,5.0
2023-01-08T16:52:00,53.0,62.0,0.00,,73.0,10.00,200,8.0
2023-01-08T17:52:00,54.0,59.0,0.00,,83.0,10.00,210,10.0
2023-01-08T18:52:00,54.0,59.0,0.01,-RA:02 |RA |RA,83.0,10.00,220,11.0
2023-01-08T19:00:00,54.0,59.0,,||RA,83.0,9.94,220,11.0
2023-01-08T19:35:00,55.0,57.0,0.04,-RA:02 |RA |RA,93.0,7.00,250,5.0
2023-01-08T19:48:00,55.0,57.0,0.05,-RA:02 |RA |RA,94.0,9.00,260,6.0
2023-01-08T19:52:00,55.0,57.0,0.04,-RA:02 |RA |RA,93.0,10.00,250,6.0
2023-01-08T20:52:00,55.0,57.0,0.06,-RA:02 |RA |RA,93.0,7.00,250,8.0
2023-01-08T21:20:00,54.0,57.0,T,-RA:02 BR:1 |RA |RA,90.0,5.00,260,8.0
2023-01-08T21:52:00,54.0,56.0,0.03,-RA:02 BR:1 |RA |RA,93.0,4.00,310,16.0
2023-01-08T22:31:00,52.0,55.0,0.01,,90.0,10.00,320,11.0
2023-01-08T22:52:00,52.0,55.0,T,,90.0,10.00,320,11.0
2023-01-08T23:50:00,52.0,54.0,,,94.0,10.00,300,8.0
2023-01-08T23:52:00,51.0,54.0,0.00,,90.0,10.00,300,8.0
