airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
DFW,2024-01-01,0,1,9,1,6,0.0,0.0,100.0,60.0,40.0,27.8,88.0,0.0,3.53,0.0,0.0
DFW,2024-01-01,2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,112.0
DFW,2024-01-01,3,0,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,21.0,6.8,18.0,3.0
DFW,2024-01-01,4,0,2,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0
DFW,2024-01-01,5,9,10,10,4,80.0,70.0,75.0,12.6,15.9,3.99,15.9,0.0,1.0,0.0,8.75
DFW,2024-01-01,6,7,8,8,6,87.5,87.5,83.33,7.13,14.38,2.46,8.0,0.17,1.3,0.0,2.5
DFW,2024-01-01,7,12,72,12,73,100.0,91.67,86.3,1.0,16.17,3.87,2.25,3.18,7.63,4.41,24.68
DFW,2024-01-01,8,87,35,88,33,84.09,82.95,87.88,9.72,17.75,6.31,12.69,1.91,6.41,4.18,4.3
DFW,2024-01-01,9,26,73,26,76,80.77,76.92,85.53,6.65,17.88,6.49,11.08,2.83,9.06,4.88,25.22
DFW,2024-01-01,10,103,33,103,34,86.41,77.67,94.12,7.59,17.67,6.32,11.65,0.56,6.53,2.15,9.76
DFW,2024-01-01,11,33,58,35,59,77.14,77.14,96.61,17.0,15.11,3.87,19.51,1.05,7.3,0.69,4.76
DFW,2024-01-01,12,76,39,77,42,88.31,83.12,92.86,14.91,18.69,7.24,19.56,1.48,6.7,1.83,5.07
DFW,2024-01-01,13,40,59,39,60,87.18,87.18,86.67,10.38,14.74,3.24,11.44,0.67,7.03,1.03,5.45
DFW,2024-01-01,14,61,41,61,43,77.05,75.41,86.05,12.79,17.59,6.17,16.87,0.84,6.58,2.07,12.16
DFW,2024-01-01,15,36,67,36,65,83.33,77.78,89.23,10.33,15.72,4.27,12.86,2.11,6.73,1.35,5.83
DFW,2024-01-01,16,59,43,59,46,83.05,76.27,84.78,10.61,17.39,5.88,14.73,0.85,6.35,1.52,10.72
DFW,2024-01-01,17,47,74,48,73,68.75,64.58,86.3,24.54,15.98,4.5,27.96,1.23,7.29,2.45,15.41
DFW,2024-01-01,18,68,58,67,57,83.58,76.12,75.44,9.45,17.99,6.56,14.24,0.98,8.09,1.7,19.25
DFW,2024-01-01,19,65,90,65,89,75.38,66.15,85.39,18.97,19.37,8.03,24.4,0.7,8.26,1.96,6.53
DFW,2024-01-01,20,55,27,53,29,86.79,75.47,93.1,17.74,19.3,8.12,23.36,0.83,8.29,0.97,4.03
DFW,2024-01-01,21,43,72,43,72,86.05,76.74,90.28,9.44,20.09,8.64,14.53,0.71,9.13,1.1,7.76
DFW,2024-01-01,22,47,11,48,11,95.83,87.5,90.91,3.33,16.46,5.08,5.77,0.09,6.66,0.27,4.45
DFW,2024-01-01,23,2,16,2,16,100.0,100.0,87.5,0.0,13.0,1.4,0.0,0.31,7.97,0.38,5.44
DFW,2024-01-02,0,1,12,1,8,100.0,100.0,87.5,0.0,18.0,5.8,0.0,0.38,5.0,2.25,6.75
DFW,2024-01-02,1,0,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
DFW,2024-01-02,2,1,1,1,1,0.0,0.0,100.0,300.0,29.0,17.6,318.0,0.0,4.0,0.0,0.0
DFW,2024-01-02,4,0,2,1,2,100.0,100.0,100.0,0.0,18.0,6.9,7.0,0.0,1.9,0.0,5.5
DFW,2024-01-02,5,17,13,17,12,88.24,29.41,91.67,8.29,30.94,19.17,25.82,0.0,2.08,0.0,3.0
DFW,2024-01-02,6,10,22,10,22,90.0,90.0,100.0,2.9,16.4,3.93,4.4,0.36,2.66,2.23,1.86
DFW,2024-01-02,7,55,74,56,73,89.29,55.36,91.78,13.45,26.88,15.51,26.07,0.16,7.57,4.19,3.29
DFW,2024-01-02,8,94,36,95,30,87.37,73.68,80.0,7.43,20.42,9.0,13.74,0.03,6.87,4.93,7.83
DFW,2024-01-02,9,25,76,24,77,66.67,62.5,89.61,15.0,17.13,5.75,20.17,1.45,7.94,4.08,3.77
DFW,2024-01-02,10,102,36,104,35,84.62,69.23,94.29,10.38,19.71,8.34,16.85,0.0,8.41,1.71,2.74
DFW,2024-01-02,11,33,63,34,63,79.41,70.59,90.48,13.09,14.62,3.24,15.38,0.13,6.68,1.7,9.49
DFW,2024-01-02,12,77,41,78,43,84.62,75.64,88.37,5.82,17.86,6.43,10.54,0.95,4.67,1.26,5.56
DFW,2024-01-02,13,37,60,40,61,72.5,65.0,90.16,14.58,16.55,4.98,18.15,1.03,4.83,0.61,3.93
DFW,2024-01-02,14,61,44,61,45,68.85,55.74,77.78,20.54,20.52,9.11,27.85,0.78,5.82,3.31,18.0
